STRUCT_ID,AREA_SQ_FT,SOURCE,MAPPING_METHOD,PARCEL_LOC_ID,PARCEL_POLY_TYPE,PARCEL_MAP_NO,PARCEL_TOWN_ID,LOCAL_ID,OFFICIAL_PAR_ID
230315_900241,10828.52922413,City of Boston,OFFICIAL_LOCAL_ID,F_755610_2953534,FEE,21.0,35.0,Bos_2100895000_B0,2100895000.0
230193_900125,1589.56253412,City of Boston,OFFICIAL_LOCAL_ID,F_755239_2953155,FEE,21.0,35.0,Bos_2100913000_B0,2100913000.0
232869_899156,3335.23276444,City of Boston,OFFICIAL_LOCAL_ID,F_764015_2949985,FEE,21.0,35.0,Bos_2100028000_B0,2100028000.0
228780_899478,448.45936074,City of Boston,OFFICIAL_LOCAL_ID,F_750577_2950993,FEE,21.0,35.0,Bos_2102839000_B1,2102839000.0
227375_899894,1587.88771457,City of Boston,OFFICIAL_LOCAL_ID,F_745983_2952392,FEE,22.0,35.0,Bos_2204642000_B0,2204642000.0
228016_899669,1495.65483042,City of Boston,OFFICIAL_LOCAL_ID,F_748089_2951650,FEE,22.0,35.0,Bos_2205205000_B0,2205205000.0
228013_899594,1446.73621993,City of Boston,OFFICIAL_LOCAL_ID,F_748060_2951409,FEE,22.0,35.0,Bos_2205226000_B0,2205226000.0
228843_899603,1508.53234621,City of Boston,OFFICIAL_LOCAL_ID,F_750780_2951448,FEE,22.0,35.0,Bos_2205408000_B0,2205408000.0
228415_899569,1282.85375552,City of Boston,OFFICIAL_LOCAL_ID,F_749396_2951339,FEE,22.0,35.0,Bos_2204922000_B0,2204922000.0
227525_899590,2009.55177785,City of Boston,OFFICIAL_LOCAL_ID,F_746465_2951400,FEE,22.0,35.0,Bos_2205630000_B0,2205630000.0
227133_900258,1380.2672778,City of Boston,OFFICIAL_LOCAL_ID,F_745170_2953604,FEE,22.0,35.0,Bos_2203538000_B0,2203538000.0
227180_899816,541.96273603,City of Boston,OFFICIAL_LOCAL_ID,F_745376_2952141,FEE,22.0,35.0,Bos_2204552000_B1,2204552000.0
228864_898612,2672.40448672,City of Boston,OFFICIAL_LOCAL_ID,F_750870_2948189,FEE,21.0,35.0,Bos_2102358000_B0,2102358000.0
229084_900393,1094.71779739,City of Boston,OFFICIAL_LOCAL_ID,F_751591_2954037,FEE,22.0,35.0,Bos_2202058000_B0,2202058000.0
228370_899549,1378.27943921,City of Boston,OFFICIAL_LOCAL_ID,F_749232_2951256,FEE,22.0,35.0,Bos_2204927012_B0,2204927012.0
228023_900527,817.5421476,City of Boston,OFFICIAL_LOCAL_ID,F_748139_2954510,FEE,22.0,35.0,Bos_2203015000_B1,2203015000.0
229196_899331,1883.10082608,City of Boston,OFFICIAL_LOCAL_ID,F_751946_2950566,FEE,21.0,35.0,Bos_2101983000_B0,2101983000.0
230113_901139,1059.15896314,City of Boston,OFFICIAL_LOCAL_ID,F_754967_2956478,FEE,22.0,35.0,Bos_2201182000_B0,2201182000.0
228847_899613,1611.60984833,City of Boston,OFFICIAL_LOCAL_ID,,,,,Bos_2205407000_B0,2205407000.0
228609_899633,1198.64164475,City of Boston,OFFICIAL_LOCAL_ID,F_750025_2951532,FEE,22.0,35.0,Bos_2205465000_B0,2205465000.0
228675_899380,2425.09169814,City of Boston,OFFICIAL_LOCAL_ID,F_750261_2950710,FEE,21.0,35.0,Bos_2102783000_B0,2102783000.0
227225_900328,2230.21799882,City of Boston,OFFICIAL_LOCAL_ID,F_745489_2953815,FEE,22.0,35.0,Bos_2203397000_B0,2203397000.0
230473_900532,425.0517944,City of Boston,OFFICIAL_LOCAL_ID,F_756126_2954449,FEE,21.0,35.0,Bos_2100516000_B1,2100516000.0
228060_900618,1548.03409824,City of Boston,OFFICIAL_LOCAL_ID,F_748228_2954757,FEE,22.0,35.0,Bos_2202933000_B0,2202933000.0
227475_899857,1754.83685225,City of Boston,OFFICIAL_LOCAL_ID,F_746318_2952271,FEE,22.0,35.0,Bos_2204740000_B0,2204740000.0
228705_900453,1333.92872972,City of Boston,OFFICIAL_LOCAL_ID,F_750349_2954244,FEE,22.0,35.0,Bos_2202572005_B0,2202572005.0
228668_900479,1211.02776643,City of Boston,OFFICIAL_LOCAL_ID,F_750224_2954315,FEE,22.0,35.0,Bos_2202572007_B0,2202572007.0
228546_900117,1847.93603608,City of Boston,OFFICIAL_LOCAL_ID,F_749834_2953130,FEE,22.0,35.0,Bos_2202426000_B0,2202426000.0
230056_899873,5737.75571864,City of Boston,OFFICIAL_LOCAL_ID,F_754776_2952333,FEE,21.0,35.0,Bos_2101038000_B0,2101038000.0
229999_899843,7800.92026173,City of Boston,OFFICIAL_LOCAL_ID,F_754544_2952247,FEE,21.0,35.0,Bos_2101052000_B0,2101052000.0
228192_899143,433.59183654,City of Boston,OFFICIAL_LOCAL_ID,F_748659_2949890,FEE,22.0,35.0,Bos_2205021000_B1,2205021000.0
228390_899306,1743.81823218,City of Boston,OFFICIAL_LOCAL_ID,F_749322_2950466,FEE,22.0,35.0,Bos_2205039000_B0,2205039000.0
228871_899340,125.934724,City of Boston,OFFICIAL_LOCAL_ID,F_750848_2950563,FEE,21.0,35.0,Bos_2102754000_B1,2102754000.0
228488_899220,1520.5577173,City of Boston,OFFICIAL_LOCAL_ID,F_749630_2950195,FEE,22.0,35.0,Bos_2205029000_B0,2205029000.0
228369_899272,1561.0620402,City of Boston,OFFICIAL_LOCAL_ID,F_749246_2950363,FEE,22.0,35.0,Bos_2205037000_B0,2205037000.0
229959_900606,22963.9676774,City of Boston,OFFICIAL_LOCAL_ID,,,,,Bos_2201810000_B0,2201810000.0
228432_900001,694.78059258,City of Boston,OFFICIAL_LOCAL_ID,F_749491_2952750,FEE,22.0,35.0,Bos_2202452000_B1,2202452000.0
229983_900150,339.06813029,City of Boston,OFFICIAL_LOCAL_ID,F_754538_2953232,FEE,21.0,35.0,Bos_2101100000_B0,2101100000.0
230063_900008,3448.33927331,City of Boston,OFFICIAL_LOCAL_ID,F_754808_2952781,FEE,21.0,35.0,Bos_2100987000_B0,2100987000.0
228197_900664,1608.64708393,City of Boston,OFFICIAL_LOCAL_ID,F_748676_2954919,FEE,22.0,35.0,Bos_2202882000_B0,2202882000.0
228032_900655,929.07644367,City of Boston,OFFICIAL_LOCAL_ID,F_748138_2954924,FEE,22.0,35.0,Bos_2202896000_B0,2202896000.0
227990_900737,1736.1295029,City of Boston,OFFICIAL_LOCAL_ID,F_747998_2955170,FEE,22.0,35.0,Bos_2202818000_B0,2202818000.0
228178_900483,1952.26167545,City of Boston,OFFICIAL_LOCAL_ID,F_748604_2954347,FEE,22.0,35.0,Bos_2202858000_B0,2202858000.0
228171_900508,1534.24643797,City of Boston,OFFICIAL_LOCAL_ID,F_748604_2954423,FEE,22.0,35.0,Bos_2202859000_B0,2202859000.0
228138_900800,1007.03196182,City of Boston,OFFICIAL_LOCAL_ID,F_748479_2955358,FEE,22.0,35.0,Bos_2202795000_B0,2202795000.0
227848_900565,1383.40499621,City of Boston,OFFICIAL_LOCAL_ID,F_747516_2954596,FEE,22.0,35.0,Bos_2202965000_B0,2202965000.0
228222_900673,1521.76848444,City of Boston,OFFICIAL_LOCAL_ID,F_748757_2954950,FEE,22.0,35.0,Bos_2202884000_B0,2202884000.0
228245_900685,1079.45779601,City of Boston,OFFICIAL_LOCAL_ID,F_748838_2954979,FEE,22.0,35.0,Bos_2202886000_B0,2202886000.0
227628_899292,1329.69464018,City of Boston,OFFICIAL_LOCAL_ID,F_746798_2950435,FEE,22.0,35.0,Bos_2205580000_B0,2205580000.0
227486_899169,1884.67075848,City of Boston,OFFICIAL_LOCAL_ID,F_746346_2950007,FEE,22.0,35.0,Bos_2205621000_B0,2205621000.0
227420_899058,2384.15595976,City of Boston,OFFICIAL_LOCAL_ID,F_746129_2949661,FEE,22.0,35.0,Bos_2205652008_B0,2205652008.0
230626_901028,1582.72640119,City of Boston,OFFICIAL_LOCAL_ID,F_756652_2956120,FEE,22.0,35.0,Bos_2201624000_B0,2201624000.0
230710_900918,1434.47917333,City of Boston,OFFICIAL_LOCAL_ID,F_756925_2955752,FEE,22.0,35.0,Bos_2201675000_B0,2201675000.0
230743_900903,3575.86843932,City of Boston,OFFICIAL_LOCAL_ID,F_757021_2955726,FEE,22.0,35.0,Bos_2201677000_B0,2201677000.0
228081_899136,1735.81710894,City of Boston,OFFICIAL_LOCAL_ID,F_748291_2949916,FEE,22.0,35.0,Bos_2205269000_B0,2205269000.0
228045_898999,400.01480876,City of Boston,OFFICIAL_LOCAL_ID,F_748205_2949432,FEE,22.0,35.0,Bos_2205281000_B1,2205281000.0
228032_899214,1293.11604261,City of Boston,OFFICIAL_LOCAL_ID,F_748142_2950177,FEE,22.0,35.0,Bos_2205246000_B0,2205246000.0
227802_898973,6709.92881154,City of Boston,OFFICIAL_LOCAL_ID,F_747554_2949472,FEE,22.0,35.0,Bos_2205267010_B0,2205267010.0
227358_899257,14798.07011738,City of Boston,OFFICIAL_LOCAL_ID,,,,,Bos_2205550001_B7,2205550001.0
230171_899995,3094.75656708,City of Boston,OFFICIAL_LOCAL_ID,F_755163_2952729,FEE,21.0,35.0,Bos_2101049000_B0,2101049000.0
229978_899874,3945.73295991,City of Boston,OFFICIAL_LOCAL_ID,F_754519_2952334,FEE,21.0,35.0,Bos_2101070000_B0,2101070000.0
229662_900258,1885.47603467,City of Boston,OFFICIAL_LOCAL_ID,F_753492_2953593,FEE,21.0,35.0,Bos_2101122000_B0,2101122000.0
230002_900263,709.74149756,City of Boston,OFFICIAL_LOCAL_ID,F_754597_2953626,FEE,21.0,35.0,Bos_2101165000_B0,2101165000.0
228504_900196,2169.30355983,City of Boston,OFFICIAL_LOCAL_ID,F_749672_2953393,FEE,22.0,35.0,Bos_2202494000_B0,2202494000.0
228485_900432,1901.05961512,City of Boston,OFFICIAL_LOCAL_ID,F_749624_2954165,FEE,22.0,35.0,Bos_2202517000_B0,2202517000.0
228529_900074,477.9612348,City of Boston,OFFICIAL_LOCAL_ID,F_749735_2953016,FEE,22.0,35.0,Bos_2202421000_B1,2202421000.0
228402_899967,2749.70524724,City of Boston,OFFICIAL_LOCAL_ID,F_749349_2952637,FEE,22.0,35.0,Bos_2202441000_B0,2202441000.0
230541_900400,1440.07287903,City of Boston,OFFICIAL_LOCAL_ID,F_756376_2954051,FEE,21.0,35.0,Bos_2100612010_B0,2100612010.0
230461_900533,1201.45974807,City of Boston,OFFICIAL_LOCAL_ID,F_756112_2954496,FEE,21.0,35.0,Bos_2100517000_B0,2100517000.0
227973_900732,1433.5733102,City of Boston,OFFICIAL_LOCAL_ID,F_747939_2955159,FEE,22.0,35.0,Bos_2202819000_B0,2202819000.0
228166_900689,1630.79743369,City of Boston,OFFICIAL_LOCAL_ID,F_748567_2955016,FEE,22.0,35.0,Bos_2202837000_B0,2202837000.0
228360_900714,1112.95598272,City of Boston,OFFICIAL_LOCAL_ID,F_749221_2955067,FEE,22.0,35.0,Bos_2202654000_B0,2202654000.0
228158_900596,581.8356168,City of Boston,OFFICIAL_LOCAL_ID,F_748507_2954703,FEE,22.0,35.0,Bos_2202865000_B1,2202865000.0
229894_899907,1739.08997024,City of Boston,OFFICIAL_LOCAL_ID,F_754246_2952443,FEE,21.0,35.0,Bos_2101063000_B0,2101063000.0
228049_898971,1852.88997189,City of Boston,OFFICIAL_LOCAL_ID,F_748185_2949382,FEE,22.0,35.0,Bos_2205282000_B0,2205282000.0
227430_899206,1724.74296477,City of Boston,OFFICIAL_LOCAL_ID,F_746164_2950181,FEE,22.0,35.0,Bos_2205593000_B0,2205593000.0
227386_899069,1896.54940251,City of Boston,OFFICIAL_LOCAL_ID,,,,,Bos_2205652003_B1,2205652003.0
227495_899018,1216.78765144,City of Boston,OFFICIAL_LOCAL_ID,F_746379_2949529,FEE,22.0,35.0,Bos_2205663000_B0,2205663000.0
227940_899228,8148.40189896,City of Boston,OFFICIAL_LOCAL_ID,F_747895_2950465,FEE,22.0,35.0,Bos_2205268080_B1,2205268080.0
227468_899169,1523.74259342,City of Boston,OFFICIAL_LOCAL_ID,F_746281_2950008,FEE,22.0,35.0,Bos_2205620000_B0,2205620000.0
227608_899331,1230.91531514,City of Boston,OFFICIAL_LOCAL_ID,F_746755_2950550,FEE,22.0,35.0,Bos_2205560000_B0,2205560000.0
228487_900002,1787.49321321,City of Boston,OFFICIAL_LOCAL_ID,F_749649_2952740,FEE,22.0,35.0,Bos_2202409000_B0,2202409000.0
227798_900396,492.71386198,City of Boston,OFFICIAL_LOCAL_ID,F_747333_2954067,FEE,22.0,35.0,Bos_2202992000_B1,2202992000.0
228067_900533,1612.03414725,City of Boston,OFFICIAL_LOCAL_ID,F_748243_2954486,FEE,22.0,35.0,Bos_2203017000_B0,2203017000.0
230039_899758,5162.27735986,City of Boston,OFFICIAL_LOCAL_ID,F_754700_2951967,FEE,21.0,35.0,Bos_2101512000_B0,2101512000.0
230053_899648,3472.85397735,City of Boston,OFFICIAL_LOCAL_ID,F_754797_2951631,FEE,21.0,35.0,Bos_2101463000_B1,2101463000.0
230315_899791,1837.80542516,City of Boston,OFFICIAL_LOCAL_ID,F_755631_2952057,FEE,21.0,35.0,Bos_2101488000_B0,2101488000.0
230049_899903,3110.54287155,City of Boston,OFFICIAL_LOCAL_ID,F_754753_2952427,FEE,21.0,35.0,Bos_2101040000_B0,2101040000.0
230720_900385,7910.90475215,City of Boston,OFFICIAL_LOCAL_ID,F_756963_2954001,FEE,21.0,35.0,Bos_2100574000_B0,2100574000.0
230540_900472,1963.96928044,City of Boston,OFFICIAL_LOCAL_ID,F_756364_2954283,FEE,21.0,35.0,Bos_2100599000_B0,2100599000.0
230487_900431,4185.70924163,City of Boston,OFFICIAL_LOCAL_ID,F_756195_2954179,FEE,21.0,35.0,Bos_2100595000_B0,2100595000.0
230577_900329,1326.3171299,City of Boston,OFFICIAL_LOCAL_ID,F_756487_2953833,FEE,21.0,35.0,Bos_2100627000_B0,2100627000.0
230570_900330,1404.22154418,City of Boston,OFFICIAL_LOCAL_ID,F_756463_2953837,FEE,21.0,35.0,Bos_2100628000_B0,2100628000.0
230273_900609,8201.23800208,City of Boston,OFFICIAL_LOCAL_ID,F_755508_2954754,FEE,21.0,35.0,Bos_2100662000_B0,2100662000.0
230560_900401,1446.29844577,City of Boston,OFFICIAL_LOCAL_ID,F_756431_2954055,FEE,21.0,35.0,Bos_2100613000_B0,2100613000.0
228051_899014,385.6583565,City of Boston,OFFICIAL_LOCAL_ID,F_748226_2949482,FEE,22.0,35.0,Bos_2205280000_B1,2205280000.0
227580_899222,2118.61055776,City of Boston,OFFICIAL_LOCAL_ID,F_746641_2950213,FEE,22.0,35.0,Bos_2205585000_B0,2205585000.0
227545_899167,1759.15675589,City of Boston,OFFICIAL_LOCAL_ID,F_746537_2950005,FEE,22.0,35.0,Bos_2205600000_B0,2205600000.0
227539_899145,1579.5141334,City of Boston,OFFICIAL_LOCAL_ID,F_746508_2949942,FEE,22.0,35.0,Bos_2205601000_B0,2205601000.0
228032_899087,1112.19280939,City of Boston,OFFICIAL_LOCAL_ID,F_748142_2949761,FEE,22.0,35.0,Bos_2205262000_B0,2205262000.0
228374_898800,9652.96453078,City of Boston,OFFICIAL_LOCAL_ID,F_749230_2948873,FEE,21.0,35.0,Bos_2102476000_B0,2102476000.0
229117_899211,5639.48408192,City of Boston,OFFICIAL_LOCAL_ID,F_751672_2950151,FEE,21.0,35.0,Bos_2102655000_B0,2102655000.0
226928_899879,1327.35376576,City of Boston,OFFICIAL_LOCAL_ID,F_744518_2952351,FEE,22.0,35.0,Bos_2204526000_B0,2204526000.0
227234_899763,1271.3505371,City of Boston,OFFICIAL_LOCAL_ID,F_745507_2951959,FEE,22.0,35.0,Bos_2204564002_B0,2204564002.0
227313_899667,1143.08487072,City of Boston,OFFICIAL_LOCAL_ID,F_745773_2951653,FEE,22.0,35.0,Bos_2204565016_B0,2204565016.0
227342_899835,1712.75658331,City of Boston,OFFICIAL_LOCAL_ID,F_745874_2952198,FEE,22.0,35.0,Bos_2204619000_B0,2204619000.0
227435_899872,1632.4919557,City of Boston,OFFICIAL_LOCAL_ID,F_746180_2952320,FEE,22.0,35.0,Bos_2204646000_B0,2204646000.0
227323_899877,860.95712456,City of Boston,OFFICIAL_LOCAL_ID,F_745816_2952356,FEE,22.0,35.0,Bos_2204657000_B0,2204657000.0
227907_899779,709.95783353,City of Boston,OFFICIAL_LOCAL_ID,F_747714_2952037,FEE,22.0,35.0,Bos_2204700000_B0,2204700000.0
228832_900335,1824.75194399,City of Boston,OFFICIAL_LOCAL_ID,F_750746_2953809,FEE,22.0,35.0,Bos_2202236000_B0,2202236000.0
228826_900311,376.87230406,City of Boston,OFFICIAL_LOCAL_ID,F_750746_2953809,FEE,22.0,35.0,Bos_2202236000_B1,2202236000.0
228993_900189,1781.56170476,City of Boston,OFFICIAL_LOCAL_ID,F_751304_2953390,FEE,22.0,35.0,Bos_2202268000_B0,2202268000.0
228419_900658,935.6668832,City of Boston,OFFICIAL_LOCAL_ID,F_749413_2954924,FEE,22.0,35.0,Bos_2202638000_B0,2202638000.0
228304_900665,1175.42095623,City of Boston,OFFICIAL_LOCAL_ID,F_749039_2954931,FEE,22.0,35.0,Bos_2202646000_B0,2202646000.0
228345_900742,1012.03072433,City of Boston,OFFICIAL_LOCAL_ID,F_749154_2955199,FEE,22.0,35.0,Bos_2202658000_B0,2202658000.0
228925_901101,5615.83857374,City of Boston,OFFICIAL_LOCAL_ID,F_751052_2956386,FEE,22.0,35.0,Bos_2202759000_B0,2202759000.0
228075_900766,468.17979571,City of Boston,OFFICIAL_LOCAL_ID,F_748267_2955219,FEE,22.0,35.0,Bos_2202813000_B1,2202813000.0
228014_899216,1470.8665082,City of Boston,OFFICIAL_LOCAL_ID,F_748060_2950191,FEE,22.0,35.0,Bos_2205247000_B0,2205247000.0
227772_899099,7433.29305218,City of Boston,OFFICIAL_LOCAL_ID,F_747895_2950465,FEE,22.0,35.0,Bos_2205268080_B2,2205268080.0
229145_899158,1384.85607709,City of Boston,OFFICIAL_LOCAL_ID,F_751759_2949975,FEE,21.0,35.0,Bos_2102658001_B0,2102658001.0
228784_899136,367.14497439,City of Boston,OFFICIAL_LOCAL_ID,F_750567_2949933,FEE,21.0,35.0,Bos_2102667000_B1,2102667000.0
227451_898678,1436.12752141,City of Boston,OFFICIAL_LOCAL_ID,,,,,Bos_2102473001_B26,2102473001.0
228456_898764,21689.2104724,City of Boston,OFFICIAL_LOCAL_ID,F_749574_2948662,FEE,21.0,35.0,Bos_2102474000_B0,2102474000.0
227715_899745,445.00764374,City of Boston,OFFICIAL_LOCAL_ID,F_746987_2951821,FEE,22.0,35.0,Bos_2204704000_B2,2204704000.0
227498_899829,433.59289571,City of Boston,OFFICIAL_LOCAL_ID,F_746360_2952160,FEE,22.0,35.0,Bos_2204737000_B1,2204737000.0
227927_899825,1492.62686589,City of Boston,OFFICIAL_LOCAL_ID,F_747784_2952172,FEE,22.0,35.0,Bos_2204697000_B0,2204697000.0
228189_900341,453.43115704,City of Boston,OFFICIAL_LOCAL_ID,F_748635_2953908,FEE,22.0,35.0,Bos_2204253000_B1,2204253000.0
228199_900357,1703.14430112,City of Boston,OFFICIAL_LOCAL_ID,F_748685_2953908,FEE,22.0,35.0,Bos_2204254000_B0,2204254000.0
229490_901265,705.78930952,City of Boston,OFFICIAL_LOCAL_ID,F_752921_2956876,FEE,22.0,35.0,Bos_2200634000_B0,2200634000.0
229631_901366,466.53114351,City of Boston,OFFICIAL_LOCAL_ID,F_753348_2957253,FEE,22.0,35.0,Bos_2200792000_B1,2200792000.0
230654_900567,1394.66550849,City of Boston,OFFICIAL_LOCAL_ID,F_756733_2954594,FEE,21.0,35.0,Bos_2100531000_B0,2100531000.0
229637_901196,1374.92451666,City of Boston,OFFICIAL_LOCAL_ID,F_753405_2956667,FEE,22.0,35.0,Bos_2200903000_B0,2200903000.0
229828_901068,116794.68387007,City of Boston,OFFICIAL_LOCAL_ID,F_754062_2956303,FEE,22.0,35.0,Bos_2200966000_B0,2200966000.0
230329_900171,20944.04230969,City of Boston,OFFICIAL_LOCAL_ID,F_755615_2953297,FEE,21.0,35.0,Bos_2100896000_B0,2100896000.0
230126_900280,3050.38532144,City of Boston,OFFICIAL_LOCAL_ID,F_754997_2953659,FEE,21.0,35.0,Bos_2100956000_B0,2100956000.0
230153_900135,1545.37755695,City of Boston,OFFICIAL_LOCAL_ID,F_755086_2953184,FEE,21.0,35.0,Bos_2100962000_B0,2100962000.0
230770_900565,1894.57071634,City of Boston,OFFICIAL_LOCAL_ID,F_757119_2954600,FEE,21.0,35.0,Bos_2100500000_B0,2100500000.0
228412_900460,1025.75749969,City of Boston,OFFICIAL_LOCAL_ID,F_749368_2954245,FEE,22.0,35.0,Bos_2204317000_B0,2204317000.0
230075_900938,1702.10806268,City of Boston,OFFICIAL_LOCAL_ID,F_754840_2955837,FEE,22.0,35.0,Bos_2201250000_B0,2201250000.0
229942_901014,1847.92345302,City of Boston,OFFICIAL_LOCAL_ID,F_754403_2956068,FEE,22.0,35.0,Bos_2201266000_B0,2201266000.0
230125_900823,1698.27593175,City of Boston,OFFICIAL_LOCAL_ID,F_754998_2955456,FEE,22.0,35.0,Bos_2201291000_B0,2201291000.0
230144_900937,412.77684065,City of Boston,OFFICIAL_LOCAL_ID,F_755064_2955770,FEE,22.0,35.0,Bos_2201245000_B1,2201245000.0
230743_901067,995.89933808,City of Boston,OFFICIAL_LOCAL_ID,F_757037_2956235,FEE,22.0,35.0,Bos_2200039000_B0,2200039000.0
229850_899377,1680.43126873,City of Boston,OFFICIAL_LOCAL_ID,F_754117_2950684,FEE,21.0,35.0,Bos_2101610000_B0,2101610000.0
229805_899381,1594.58552121,City of Boston,OFFICIAL_LOCAL_ID,F_753966_2950721,FEE,21.0,35.0,Bos_2101635000_B0,2101635000.0
229812_899458,1609.09678005,City of Boston,OFFICIAL_LOCAL_ID,F_753985_2950960,FEE,21.0,35.0,Bos_2101643000_B0,2101643000.0
229859_899442,1614.86602037,City of Boston,OFFICIAL_LOCAL_ID,F_754116_2950923,FEE,21.0,35.0,Bos_2101660000_B0,2101660000.0
229752_899382,1570.87688002,City of Boston,OFFICIAL_LOCAL_ID,F_753766_2950708,FEE,21.0,35.0,Bos_2101720000_B0,2101720000.0
229394_901270,1130.10367649,City of Boston,OFFICIAL_LOCAL_ID,F_752615_2956918,FEE,22.0,35.0,Bos_2200608000_B0,2200608000.0
229519_901236,1432.25982064,City of Boston,OFFICIAL_LOCAL_ID,F_752994_2956801,FEE,22.0,35.0,Bos_2200637001_B0,2200637001.0
229495_901146,1311.17837961,City of Boston,OFFICIAL_LOCAL_ID,F_752927_2956506,FEE,22.0,35.0,Bos_2200712000_B0,2200712000.0
227137_899901,1432.95316756,City of Boston,OFFICIAL_LOCAL_ID,F_745201_2952428,FEE,22.0,35.0,Bos_2204511000_B0,2204511000.0
227165_899888,1654.10893258,City of Boston,OFFICIAL_LOCAL_ID,F_745289_2952385,FEE,22.0,35.0,Bos_2204509000_B0,2204509000.0
227795_899799,1380.614822,City of Boston,OFFICIAL_LOCAL_ID,F_747366_2952085,FEE,22.0,35.0,Bos_2204670000_B0,2204670000.0
227832_899792,1316.96971194,City of Boston,OFFICIAL_LOCAL_ID,F_747463_2952077,FEE,22.0,35.0,Bos_2204682000_B0,2204682000.0
230886_900430,485.75560278,City of Boston,OFFICIAL_LOCAL_ID,F_757507_2954104,FEE,21.0,35.0,Bos_2100536000_B1,2100536000.0
230041_900092,1893.33308444,City of Boston,OFFICIAL_LOCAL_ID,F_754733_2953059,FEE,21.0,35.0,Bos_2100934000_B0,2100934000.0
230577_900441,1893.6284629,City of Boston,OFFICIAL_LOCAL_ID,F_756477_2954192,FEE,21.0,35.0,Bos_2100591000_B0,2100591000.0
228408_900390,1411.87558809,City of Boston,OFFICIAL_LOCAL_ID,F_749395_2954018,FEE,22.0,35.0,Bos_2204329000_B0,2204329000.0
228395_900421,1074.63527091,City of Boston,OFFICIAL_LOCAL_ID,F_749340_2954130,FEE,22.0,35.0,Bos_2204331000_B0,2204331000.0
228065_900198,1035.04234101,City of Boston,OFFICIAL_LOCAL_ID,F_748255_2953378,FEE,22.0,35.0,Bos_2204401000_B0,2204401000.0
227357_900015,1371.09681605,City of Boston,OFFICIAL_LOCAL_ID,F_745918_2952793,FEE,22.0,35.0,Bos_2204495000_B0,2204495000.0
227350_900001,1384.01012515,City of Boston,OFFICIAL_LOCAL_ID,F_745898_2952748,FEE,22.0,35.0,Bos_2204496000_B0,2204496000.0
227160_899812,1609.98953821,City of Boston,OFFICIAL_LOCAL_ID,F_745276_2952134,FEE,22.0,35.0,Bos_2204554000_B0,2204554000.0
227082_899764,2766.13872241,City of Boston,OFFICIAL_LOCAL_ID,F_744836_2952072,FEE,22.0,35.0,Bos_2204563000_B9,2204563000.0
227044_899674,1512.05373505,City of Boston,OFFICIAL_LOCAL_ID,F_744892_2951674,FEE,22.0,35.0,Bos_2204565001_B0,2204565001.0
230478_900218,1617.2837836,City of Boston,OFFICIAL_LOCAL_ID,F_756168_2953460,FEE,21.0,35.0,Bos_2100821000_B0,2100821000.0
230488_900235,565.38742096,City of Boston,OFFICIAL_LOCAL_ID,F_756155_2953509,FEE,21.0,35.0,Bos_2100822000_B1,2100822000.0
229942_900198,696.7487844,City of Boston,OFFICIAL_LOCAL_ID,F_754395_2953391,FEE,21.0,35.0,Bos_2101174006_B0,2101174006.0
229917_900328,1114.92870111,City of Boston,OFFICIAL_LOCAL_ID,F_754307_2953831,FEE,21.0,35.0,Bos_2101189000_B0,2101189000.0
230959_901096,1052.20428986,City of Boston,OFFICIAL_LOCAL_ID,F_757734_2956344,FEE,22.0,35.0,Bos_2200084000_B0,2200084000.0
227301_900310,1573.38122748,City of Boston,OFFICIAL_LOCAL_ID,F_745740_2953771,FEE,22.0,35.0,Bos_2203345000_B0,2203345000.0
228493_899513,88.96016412,City of Boston,OFFICIAL_LOCAL_ID,F_749618_2951146,FEE,21.0,35.0,Bos_2102853000_B1,2102853000.0
226948_900452,1822.86079371,City of Boston,OFFICIAL_LOCAL_ID,,,,,Bos_2203492000_B0,2203492000.0
227234_900431,1100.90645488,City of Boston,OFFICIAL_LOCAL_ID,F_745518_2954113,FEE,22.0,35.0,Bos_2203497000_B0,2203497000.0
228044_900425,1607.91537548,City of Boston,OFFICIAL_LOCAL_ID,F_748175_2954153,FEE,22.0,35.0,Bos_2203061000_B0,2203061000.0
227693_900718,1136.59324415,City of Boston,OFFICIAL_LOCAL_ID,F_747026_2955096,FEE,22.0,35.0,Bos_2203189000_B0,2203189000.0
228751_898503,4653.6361242,City of Boston,OFFICIAL_LOCAL_ID,F_750549_2947883,FEE,21.0,35.0,Bos_2102352000_B0,2102352000.0
227188_900369,651.1976265,City of Boston,OFFICIAL_LOCAL_ID,F_745403_2953926,FEE,22.0,35.0,Bos_2203520000_B1,2203520000.0
227209_900448,1596.97724183,City of Boston,OFFICIAL_LOCAL_ID,F_745458_2954221,FEE,22.0,35.0,Bos_2203496000_B0,2203496000.0
229531_899262,4097.19653339,City of Boston,OFFICIAL_LOCAL_ID,F_753137_2950359,FEE,21.0,35.0,Bos_2101710000_B0,2101710000.0
227891_900384,1487.82612738,City of Boston,OFFICIAL_LOCAL_ID,F_747673_2954023,FEE,22.0,35.0,Bos_2203098000_B0,2203098000.0
227742_900587,1240.88570421,City of Boston,OFFICIAL_LOCAL_ID,F_747194_2954660,FEE,22.0,35.0,Bos_2203157010_B0,2203157010.0
227971_900555,1718.12164179,City of Boston,OFFICIAL_LOCAL_ID,F_747932_2954559,FEE,22.0,35.0,Bos_2203011000_B0,2203011000.0
