NAME,median_income,state,county,tract
Census Tract 101; Barnstable County; Massachusetts,104500.0,25,001,010100
Census Tract 7441.02; Worcester County; Massachusetts,101881.0,25,027,744102
Census Tract 7441.03; Worcester County; Massachusetts,102180.0,25,027,744103
Census Tract 7441.04; Worcester County; Massachusetts,119848.0,25,027,744104
Census Tract 7442.01; Worcester County; Massachusetts,86840.0,25,027,744201
Census Tract 7442.02; Worcester County; Massachusetts,91750.0,25,027,744202
Census Tract 7443; Worcester County; Massachusetts,64630.0,25,027,744300
Census Tract 7444; Worcester County; Massachusetts,73063.0,25,027,744400
Census Tract 7451; Worcester County; Massachusetts,115216.0,25,027,745100
Census Tract 7461; Worcester County; Massachusetts,129837.0,25,027,746100
Census Tract 7471.01; Worcester County; Massachusetts,88427.0,25,027,747101
Census Tract 7471.02; Worcester County; Massachusetts,108836.0,25,027,747102
Census Tract 7481; Worcester County; Massachusetts,115789.0,25,027,748100
Census Tract 7491; Worcester County; Massachusetts,130283.0,25,027,749100
Census Tract 7492; Worcester County; Massachusetts,122268.0,25,027,749200
Census Tract 7501; Worcester County; Massachusetts,86569.0,25,027,750100
Census Tract 7502; Worcester County; Massachusetts,146420.0,25,027,750200
Census Tract 7503; Worcester County; Massachusetts,99559.0,25,027,750300
Census Tract 7511.01; Worcester County; Massachusetts,156866.0,25,027,751101
Census Tract 7511.02; Worcester County; Massachusetts,144583.0,25,027,751102
Census Tract 7521.01; Worcester County; Massachusetts,146033.0,25,027,752101
Census Tract 7521.02; Worcester County; Massachusetts,153771.0,25,027,752102
Census Tract 7531; Worcester County; Massachusetts,118750.0,25,027,753100
Census Tract 7532; Worcester County; Massachusetts,91894.0,25,027,753200
Census Tract 7541; Worcester County; Massachusetts,104093.0,25,027,754100
Census Tract 7542; Worcester County; Massachusetts,50472.0,25,027,754200
Census Tract 7543; Worcester County; Massachusetts,49318.0,25,027,754300
Census Tract 7544; Worcester County; Massachusetts,66131.0,25,027,754400
Census Tract 7551; Worcester County; Massachusetts,58934.0,25,027,755100
Census Tract 7552.01; Worcester County; Massachusetts,103063.0,25,027,755201
Census Tract 7552.02; Worcester County; Massachusetts,97833.0,25,027,755202
Census Tract 7561.01; Worcester County; Massachusetts,109567.0,25,027,756101
Census Tract 7561.02; Worcester County; Massachusetts,127315.0,25,027,756102
Census Tract 7571; Worcester County; Massachusetts,66958.0,25,027,757100
Census Tract 7572; Worcester County; Massachusetts,33779.0,25,027,757200
Census Tract 7573; Worcester County; Massachusetts,41719.0,25,027,757300
Census Tract 7574; Worcester County; Massachusetts,68611.0,25,027,757400
Census Tract 7575; Worcester County; Massachusetts,78030.0,25,027,757500
Census Tract 7581.01; Worcester County; Massachusetts,98333.0,25,027,758101
Census Tract 7581.03; Worcester County; Massachusetts,118466.0,25,027,758103
Census Tract 7581.04; Worcester County; Massachusetts,158235.0,25,027,758104
Census Tract 7591; Worcester County; Massachusetts,76382.0,25,027,759100
Census Tract 7601; Worcester County; Massachusetts,71875.0,25,027,760100
Census Tract 7611; Worcester County; Massachusetts,66587.0,25,027,761100
Census Tract 7612; Worcester County; Massachusetts,117301.0,25,027,761200
Census Tract 7613; Worcester County; Massachusetts,114904.0,25,027,761300
Census Tract 7614.01; Worcester County; Massachusetts,225347.0,25,027,761401
Census Tract 7614.02; Worcester County; Massachusetts,134914.0,25,027,761402
