res_id,age,ward_id,precinct_id,nearest_park_distance_meters,park_accessibility,has_park_accessibility_barrier
01KSN0652003,73,21,7,44.61210734,Excellent (≤300m),False
01KSU0142000,83,22,6,236.02343636,Excellent (≤300m),False
01KVR0160045,84,21,13,192.28088908,Excellent (≤300m),False
01KWI2049000,76,21,13,220.81707869,Excellent (≤300m),False
01LAA2360001,65,22,2,397.83047719,Good (300-600m),False
01LAD0160012,65,22,2,21.99991508,Excellent (≤300m),False
01LAE0435000,90,22,2,183.05367796,Excellent (≤300m),False
01LAW0163003,62,21,4,191.50938712,Excellent (≤300m),False
01LBT2141000,84,22,10,192.28938784,Excellent (≤300m),False
01LCI1948001,77,21,5,30.05895356,Excellent (≤300m),False
01LCO0115005,84,21,13,220.81707869,Excellent (≤300m),False
01LCR0160014,66,22,3,125.10645895,Excellent (≤300m),False
01LDD0143002,82,22,10,411.53516384,Good (300-600m),False
01LDD2363001,62,22,9,305.37600942,Good (300-600m),False
01LEA1746000,79,22,2,313.42028375,Good (300-600m),False
01LEC1153000,72,21,12,98.64223171,Excellent (≤300m),False
01LFA2946000,78,21,13,192.28088908,Excellent (≤300m),False
01LGS1958001,67,21,4,388.10625547,Good (300-600m),False
01LGY0856001,69,22,6,325.15582869,Good (300-600m),False
01LHN1049000,76,22,13,168.57810744,Excellent (≤300m),False
01LHU0149000,76,22,9,102.388808,Excellent (≤300m),False
01LIR0160010,64,21,9,58.4392598,Excellent (≤300m),False
01LJE0260003,65,22,10,254.93162491,Excellent (≤300m),False
01LJE1452000,73,21,7,44.57541007,Excellent (≤300m),False
01LJH0135001,90,21,7,21.75931055,Excellent (≤300m),False
01LJK0156000,71,22,9,172.96575152,Excellent (≤300m),False
01LJN0153012,72,22,10,224.34189339,Excellent (≤300m),False
01LJN1761000,64,22,1,258.32242732,Excellent (≤300m),False
01LJN2349000,76,22,5,216.45168531,Excellent (≤300m),False
01LJY0164001,68,21,9,85.12685701,Excellent (≤300m),False
01LKI0251000,74,22,7,174.75023424,Excellent (≤300m),False
01LKM0557000,68,21,11,101.32556582,Excellent (≤300m),False
01LKM1355001,70,22,2,206.59129472,Excellent (≤300m),False
01LKN2963004,62,22,10,179.37610011,Excellent (≤300m),False
01LLA0147007,78,22,2,232.08572882,Excellent (≤300m),False
01LLD0145000,80,22,4,421.08582718,Good (300-600m),False
01LLE3056000,69,21,12,15.98064041,Excellent (≤300m),False
01LLY2463000,62,21,9,85.12685701,Excellent (≤300m),False
01LMA0129000,92,21,13,220.81707869,Excellent (≤300m),False
01LML0160055,65,22,2,212.4171878,Excellent (≤300m),False
01LML1148000,77,21,14,179.68552863,Excellent (≤300m),False
01LMY0163005,62,22,5,176.14672976,Excellent (≤300m),False
01LNE0100016,87,21,16,64.07903645,Excellent (≤300m),False
01LOA0160025,97,22,2,313.42028375,Good (300-600m),False
01LPG3052000,73,21,13,220.81707869,Excellent (≤300m),False
01LPR1862002,63,22,9,275.27892068,Excellent (≤300m),False
01LPY0352000,73,22,7,125.85696836,Excellent (≤300m),False
01LRA0156001,68,22,4,137.08622438,Excellent (≤300m),False
01LRA2555000,70,21,5,57.23310933,Excellent (≤300m),False
01LRE0856000,69,22,7,203.27237114,Excellent (≤300m),False
01LSH0156001,69,22,3,165.2406809,Excellent (≤300m),False
01LSO1859000,66,22,7,180.69009589,Excellent (≤300m),False
01LTA0150002,67,22,5,18.29541245,Excellent (≤300m),False
01LVA1235002,90,22,8,101.17716413,Excellent (≤300m),False
01LVN2141000,84,22,8,47.4024516,Excellent (≤300m),False
01LWE1655000,70,21,13,130.01472446,Excellent (≤300m),False
01LWR0556001,69,22,6,289.72293498,Excellent (≤300m),False
01LYG0154001,71,22,4,386.47069511,Good (300-600m),False
01LYM0142000,83,22,13,113.77993972,Excellent (≤300m),False
01LYN1660001,65,22,8,35.81145832,Excellent (≤300m),False
01LYT0848002,77,21,13,44.3825785,Excellent (≤300m),False
01MAN0149003,76,21,13,95.63411528,Excellent (≤300m),False
01MAO1260001,65,21,7,44.27060751,Excellent (≤300m),False
01MAR0453000,72,21,3,29.63905665,Excellent (≤300m),False
01MBN0754000,71,22,8,175.73023973,Excellent (≤300m),False
01MBT0460000,65,22,4,344.24230409,Good (300-600m),False
01MCE1649000,76,22,4,104.46475101,Excellent (≤300m),False
01MCR0547000,78,22,11,215.0175761,Excellent (≤300m),False
01MCR0841000,84,21,11,228.40335911,Excellent (≤300m),False
01MCS1755000,70,22,6,246.39764529,Excellent (≤300m),False
01MDA0137004,88,22,3,209.62550466,Excellent (≤300m),False
01MDA1253000,72,21,12,15.98064041,Excellent (≤300m),False
01MDD0144011,81,22,8,82.29993006,Excellent (≤300m),False
01MDD0646002,79,22,9,264.95821815,Excellent (≤300m),False
01MDE0161013,64,22,10,253.44202658,Excellent (≤300m),False
01MDE1350000,75,21,1,108.28432871,Excellent (≤300m),False
01MDN1661001,64,22,9,261.73217406,Excellent (≤300m),False
01MDS0129000,96,22,8,72.24941863,Excellent (≤300m),False
01MEE2749000,76,22,9,245.87239195,Excellent (≤300m),False
01MEN0148010,76,22,8,54.29106205,Excellent (≤300m),False
01MFA1733000,92,21,6,196.31538752,Excellent (≤300m),False
01MFK0254001,71,21,16,64.07903645,Excellent (≤300m),False
01MFR0160010,83,21,8,146.37073743,Excellent (≤300m),False
01MFS0941000,84,22,4,256.09649023,Excellent (≤300m),False
01MGD0362000,63,21,9,28.59968669,Excellent (≤300m),False
01MGO0197005,78,21,9,38.79589199,Excellent (≤300m),False
01MGO2052000,73,21,7,72.69754953,Excellent (≤300m),False
01MHN0160048,85,21,16,90.70016666,Excellent (≤300m),False
01MHN0742001,83,21,12,15.98064041,Excellent (≤300m),False
01MIA1055000,70,22,8,22.21522747,Excellent (≤300m),False
01MIE1825000,100,22,2,313.42028375,Good (300-600m),False
01MJE0461002,64,22,2,284.70821437,Excellent (≤300m),False
01MJE2262000,63,22,13,167.78374471,Excellent (≤300m),False
01MJH0152007,73,21,16,35.7953909,Excellent (≤300m),False
01MJH2358002,67,21,11,23.39338749,Excellent (≤300m),False
01MJN0158043,67,21,12,95.33364628,Excellent (≤300m),False
01MJN2259001,66,22,1,69.2825865,Excellent (≤300m),False
01MJS0150027,75,21,1,141.81336257,Excellent (≤300m),False
01MJY1763001,62,21,11,83.27095834,Excellent (≤300m),False
01MKH2261000,64,21,10,15.88479542,Excellent (≤300m),False
01MKK0153001,72,21,9,85.12685701,Excellent (≤300m),False
01MKN2059006,66,21,1,33.51366774,Excellent (≤300m),False
01MLV0157000,67,21,3,263.48735609,Excellent (≤300m),False
01MLV0346000,79,21,16,64.07903645,Excellent (≤300m),False
01MMA0158020,67,21,3,84.68576372,Excellent (≤300m),False
01MMD0163002,62,22,2,163.53086271,Excellent (≤300m),False
01MME0161105,67,22,8,12.06358975,Excellent (≤300m),False
01MME0257000,68,21,12,145.40411177,Excellent (≤300m),False
01MMK2241001,84,21,16,64.07903645,Excellent (≤300m),False
01MML2855001,70,22,13,260.55289448,Excellent (≤300m),False
01MML2954001,71,21,16,19.07647339,Excellent (≤300m),False
01MML3057002,68,22,4,207.22142975,Excellent (≤300m),False
01MMN1141000,84,21,6,248.29126638,Excellent (≤300m),False
01MMY2959000,66,22,6,246.39764529,Excellent (≤300m),False
01MNA0160052,82,21,13,220.81707869,Excellent (≤300m),False
01MNA0160102,86,21,1,44.73885592,Excellent (≤300m),False
01MNA1957001,68,21,16,64.07903645,Excellent (≤300m),False
01MNE2258000,67,22,2,77.49461922,Excellent (≤300m),False
01MOA3030000,95,22,13,103.22161957,Excellent (≤300m),False
01MPL0648000,77,22,8,39.63696533,Excellent (≤300m),False
01MPO3160000,65,21,9,38.79589199,Excellent (≤300m),False
01MPY1048000,77,21,3,245.19245789,Excellent (≤300m),False
01MQN1762000,63,21,10,33.14905354,Excellent (≤300m),False
01MRA1633000,92,21,12,84.87987914,Excellent (≤300m),False
01MRD0261000,64,21,8,132.77112448,Excellent (≤300m),False
01MRD0354000,71,22,11,177.7997255,Excellent (≤300m),False
01MRD1060006,65,21,1,65.13500321,Excellent (≤300m),False
01MRD1260002,65,22,9,154.17747888,Excellent (≤300m),False
01MRL2962004,63,22,12,32.61297546,Excellent (≤300m),False
01MRN1659000,66,21,11,139.71610968,Excellent (≤300m),False
01MRT0132006,93,22,3,90.4525778,Excellent (≤300m),False
01MRT2254002,71,21,3,29.63905665,Excellent (≤300m),False
01MSA0116004,74,21,7,21.75931055,Excellent (≤300m),False
01MSA0160729,74,21,11,159.68347745,Excellent (≤300m),False
01MSA0729000,96,21,13,192.28088908,Excellent (≤300m),False
01MSE2758000,75,21,7,44.29537242,Excellent (≤300m),False
01MSH0160341,65,22,2,62.53339448,Excellent (≤300m),False
01MSN1758001,67,22,11,155.26964333,Excellent (≤300m),False
01MSN2459006,66,21,16,122.52291163,Excellent (≤300m),False
01MSN3162002,63,21,10,77.95168914,Excellent (≤300m),False
01MSY3145001,80,22,8,11.45803498,Excellent (≤300m),False
01MTA1841000,84,21,13,135.35089543,Excellent (≤300m),False
01MTY0863002,62,22,3,217.70084125,Excellent (≤300m),False
01MUA0159000,66,22,1,263.35355938,Excellent (≤300m),False
01MVA0160028,86,22,8,71.92755639,Excellent (≤300m),False
01MVA2062002,63,22,13,138.5467996,Excellent (≤300m),False
01MVE0160013,69,21,16,64.07903645,Excellent (≤300m),False
01MVR0155001,70,21,3,263.48735609,Excellent (≤300m),False
01MVU0354000,71,21,7,44.29537242,Excellent (≤300m),False
01MWM1962000,63,22,1,278.20889324,Excellent (≤300m),False
01MYE2639001,86,21,13,164.91038097,Excellent (≤300m),False
01NAR0160004,65,22,8,15.12507279,Excellent (≤300m),False
01NAR2736000,89,22,8,54.07407949,Excellent (≤300m),False
01NBE0647000,78,22,9,197.21585121,Excellent (≤300m),False
01NDC0147001,78,21,10,26.96374213,Excellent (≤300m),False
01NEA2760000,65,21,13,192.28088908,Excellent (≤300m),False
01NEE0549000,76,22,12,342.16914975,Good (300-600m),False
01NFE2852000,73,22,10,68.27194016,Excellent (≤300m),False
01NHY0154002,71,22,3,47.81607708,Excellent (≤300m),False
01NJH0176001,66,22,6,436.32627704,Good (300-600m),False
01NKT1059000,66,22,5,171.57818365,Excellent (≤300m),False
01NLE0143001,82,21,12,288.45157653,Excellent (≤300m),False
01NLG0150000,85,21,1,315.88363519,Good (300-600m),False
01NLV0195000,93,21,13,220.81707869,Excellent (≤300m),False
01NPR0160005,82,21,12,30.76675809,Excellent (≤300m),False
01NSA1663000,62,21,10,85.44982409,Excellent (≤300m),False
01NSN0540003,85,21,13,192.28088908,Excellent (≤300m),False
01NSN1349000,76,21,11,76.3853069,Excellent (≤300m),False
01NTT1059000,66,21,6,324.73199424,Good (300-600m),False
01OAE3157000,68,22,12,91.18639273,Excellent (≤300m),False
01OAM0160032,85,21,16,36.13665747,Excellent (≤300m),False
01OCU1162003,63,22,5,171.57818365,Excellent (≤300m),False
01OFD1136000,89,21,5,90.02294795,Excellent (≤300m),False
01OJT3060000,65,22,7,102.71907895,Excellent (≤300m),False
01OLE0135002,90,22,2,127.29342825,Excellent (≤300m),False
01OMY0940000,85,22,2,212.53704184,Excellent (≤300m),False
01OPL3155000,70,22,11,104.54470845,Excellent (≤300m),False
01ORA0557000,68,22,11,83.21806524,Excellent (≤300m),False
01OSE0350000,75,21,10,35.30139211,Excellent (≤300m),False
01OSM1751002,74,22,2,169.72808515,Excellent (≤300m),False
01OTS0762000,63,22,11,40.98493582,Excellent (≤300m),False
01OVA0160003,76,22,3,153.95702552,Excellent (≤300m),False
01OVR3154001,71,21,11,159.68347745,Excellent (≤300m),False
01PAA0129001,96,21,11,134.27175965,Excellent (≤300m),False
01PAA0229000,96,22,9,120.85869847,Excellent (≤300m),False
01PAA1538000,87,21,16,84.26469288,Excellent (≤300m),False
01PAA1948002,77,21,10,37.80182545,Excellent (≤300m),False
01PAD2249000,76,21,13,192.28088908,Excellent (≤300m),False
01PAE0137001,87,22,2,313.42028375,Good (300-600m),False
01PAE2462000,63,22,7,198.48326128,Excellent (≤300m),False
01PAO0160011,65,22,1,273.67649038,Excellent (≤300m),False
01PAO0160105,63,22,5,103.95230673,Excellent (≤300m),False
01PAR0852000,73,21,7,44.29537242,Excellent (≤300m),False
01PCE0856000,69,22,6,194.18728376,Excellent (≤300m),False
01PCL0160134,87,21,7,105.35129842,Excellent (≤300m),False
01PDA0160333,62,21,14,290.72326921,Excellent (≤300m),False
01PDA1545000,80,21,11,159.23015173,Excellent (≤300m),False
01PDL2441000,84,21,13,169.37604015,Excellent (≤300m),False
01PDY1242000,83,22,7,28.05682924,Excellent (≤300m),False
01PEY1941001,84,22,9,79.09908308,Excellent (≤300m),False
01PGA2956000,69,21,1,20.37406457,Excellent (≤300m),False
01PGO0160028,63,21,14,178.05536556,Excellent (≤300m),False
01PHG2760002,65,21,12,15.98064041,Excellent (≤300m),False
01PHO2065000,63,21,7,50.92570282,Excellent (≤300m),False
01PIA0160056,85,21,9,97.64558051,Excellent (≤300m),False
01PIR2449001,76,21,13,220.81707869,Excellent (≤300m),False
01PIV0135001,90,21,16,64.07903645,Excellent (≤300m),False
01PJH2958000,67,22,4,301.8547576,Good (300-600m),False
01PJS2057002,68,21,11,81.81158495,Excellent (≤300m),False
01PKM0160002,64,21,5,159.46035766,Excellent (≤300m),False
01PLV0239000,86,21,13,192.28088908,Excellent (≤300m),False
01PMA0160073,94,21,10,33.14905354,Excellent (≤300m),False
01PMA0162008,63,22,10,287.65728604,Excellent (≤300m),False
01PMA1657000,68,21,16,5.94234168,Excellent (≤300m),False
01PMG0757000,68,22,2,182.432869,Excellent (≤300m),False
01PML1656001,69,21,9,28.59968669,Excellent (≤300m),False
01PML2952002,73,21,16,40.79825039,Excellent (≤300m),False
01PMY0956002,69,22,11,221.39728364,Excellent (≤300m),False
01PNA0160230,82,21,5,86.05186207,Excellent (≤300m),False
01PNS0176001,63,22,6,436.32627704,Good (300-600m),False
01POO0262000,63,22,3,101.22314116,Excellent (≤300m),False
01PRA2357000,68,21,7,72.79315641,Excellent (≤300m),False
01PSN0148002,77,21,13,154.83829844,Excellent (≤300m),False
01PVA0160004,78,21,12,15.98064041,Excellent (≤300m),False
01PWD1259000,66,21,5,171.40208537,Excellent (≤300m),False
01PYA0365000,90,21,9,111.5411665,Excellent (≤300m),False
01PYA0759000,66,21,13,192.28088908,Excellent (≤300m),False
01QFI2455000,70,22,3,19.18502294,Excellent (≤300m),False
01RAA2442000,83,21,3,263.48735609,Excellent (≤300m),False
01RAL0257003,68,22,3,86.96521584,Excellent (≤300m),False
01RAY0438003,87,21,13,192.28088908,Excellent (≤300m),False
01RBA1163002,62,21,1,108.28432871,Excellent (≤300m),False
01RBA2961000,64,21,12,30.76675809,Excellent (≤300m),False
01RBD0149000,76,22,7,145.225251,Excellent (≤300m),False
01RBN0140000,84,21,1,44.73885592,Excellent (≤300m),False
01RBT0149003,76,21,13,169.37604015,Excellent (≤300m),False
01RCA1752000,73,22,3,212.27294312,Excellent (≤300m),False
01RDA1852000,73,22,2,180.10099359,Excellent (≤300m),False
01RDD2353001,72,21,16,109.80363453,Excellent (≤300m),False
01RDD2958000,67,22,12,328.19472309,Good (300-600m),False
01REA1540001,85,21,16,64.07903645,Excellent (≤300m),False
01RFA0143000,82,22,13,28.06672138,Excellent (≤300m),False
01RHS0151000,74,22,10,26.74569211,Excellent (≤300m),False
01RJN2457000,68,22,5,373.10207942,Good (300-600m),False
01RLE1154000,71,21,16,0.0,Excellent (≤300m),False
01RLN2356000,69,21,7,56.1017947,Excellent (≤300m),False
01RLS0131001,95,21,3,263.48735609,Excellent (≤300m),False
01RLV2130000,95,21,12,84.87987914,Excellent (≤300m),False
01RMA2031000,94,21,16,64.07903645,Excellent (≤300m),False
01RME3159000,66,21,9,228.20818697,Excellent (≤300m),False
01RMK0560000,65,22,12,241.42262014,Excellent (≤300m),False
01RMM2648002,77,22,3,230.69741988,Excellent (≤300m),False
01RNS2148000,77,21,8,107.8938661,Excellent (≤300m),False
01RPO2560000,65,21,1,44.73885592,Excellent (≤300m),False
01RRA0147008,78,22,10,304.72419999,Good (300-600m),False
01RRL2653000,72,21,10,85.44982409,Excellent (≤300m),False
01RSN1842000,83,21,16,5.54645948,Excellent (≤300m),False
01RSN2941000,84,21,16,64.07903645,Excellent (≤300m),False
01RVA0155002,70,22,10,200.62535854,Excellent (≤300m),False
01RVA3032000,93,21,13,164.91038097,Excellent (≤300m),False
01RVO2854002,71,22,12,32.61297546,Excellent (≤300m),False
01RWM0862001,63,21,14,155.280394,Excellent (≤300m),False
01RWN0160015,75,21,4,317.90559707,Good (300-600m),False
01RYA0154001,71,22,11,23.21543779,Excellent (≤300m),False
01RZA0126000,99,21,7,44.42375576,Excellent (≤300m),False
01SAA0148000,77,22,1,260.40661988,Excellent (≤300m),False
01SAA0160397,87,22,4,252.1410985,Excellent (≤300m),False
01SAA0650000,75,22,3,106.76795747,Excellent (≤300m),False
01SAA1842002,83,21,9,42.91136864,Excellent (≤300m),False
01SAA2535001,90,21,10,25.36370695,Excellent (≤300m),False
01SAA2736002,89,22,10,258.77004171,Excellent (≤300m),False
01SAE2341000,84,22,7,150.53303268,Excellent (≤300m),False
01SAR1560000,65,22,1,25.48338316,Excellent (≤300m),False
01SBA1636001,89,21,16,64.07903645,Excellent (≤300m),False
01SBN2853000,72,21,7,41.2196008,Excellent (≤300m),False
01SBY0160046,66,21,1,379.59409681,Good (300-600m),False
01SCA0829000,96,22,3,206.68782712,Excellent (≤300m),False
01SCN1858000,67,21,11,40.9585728,Excellent (≤300m),False
01SCS0954000,71,22,5,252.52210413,Excellent (≤300m),False
01SCT0661001,64,22,2,223.61230738,Excellent (≤300m),False
01SCU0139000,86,21,13,101.63303224,Excellent (≤300m),False
01SDA0149008,76,22,2,163.53086271,Excellent (≤300m),False
01SDA0853000,72,22,2,313.42028375,Good (300-600m),False
01SDA1052002,73,22,3,189.37671372,Excellent (≤300m),False
01SDD0152005,72,21,9,28.59968669,Excellent (≤300m),False
01SDE0160051,65,22,8,17.81334081,Excellent (≤300m),False
01SDE2350000,75,21,16,35.7953909,Excellent (≤300m),False
01SEA0160034,66,22,8,54.23903815,Excellent (≤300m),False
01SEA2762000,63,21,9,12.04593693,Excellent (≤300m),False
01SED1037001,88,21,12,84.87987914,Excellent (≤300m),False
01SEH0862001,63,22,13,54.6576639,Excellent (≤300m),False
01SEH2454000,71,21,14,254.10020832,Excellent (≤300m),False
01SER2141000,84,21,10,60.05706436,Excellent (≤300m),False
01SFA0119007,89,21,13,169.37604015,Excellent (≤300m),False
01SFK0143002,82,21,3,20.08354848,Excellent (≤300m),False
01SFK0550000,75,21,12,15.98064041,Excellent (≤300m),False
01SGA0160083,89,22,2,313.42028375,Good (300-600m),False
01SGE0136002,89,22,2,124.16004814,Excellent (≤300m),False
01SGE0160106,73,22,10,119.87340726,Excellent (≤300m),False
01SGG2059000,66,22,5,305.84984383,Good (300-600m),False
01SIA0327001,98,21,16,64.07903645,Excellent (≤300m),False
01SJE2250001,75,22,9,194.76238037,Excellent (≤300m),False
01SJI1153000,72,21,15,99.23826802,Excellent (≤300m),False
01SJN0153012,71,21,13,220.81707869,Excellent (≤300m),False
01SJN0156016,69,22,10,137.82951382,Excellent (≤300m),False
01SJN0162033,63,22,2,213.80486439,Excellent (≤300m),False
01SJN0359000,66,22,6,153.18010456,Excellent (≤300m),False
01SJN0647004,78,21,15,59.67256717,Excellent (≤300m),False
01SJN0650001,75,21,16,64.07903645,Excellent (≤300m),False
01SJS2352002,73,22,12,18.66886487,Excellent (≤300m),False
01SJY1863000,62,21,11,200.48293622,Excellent (≤300m),False
01SKN0144004,81,21,13,164.91038097,Excellent (≤300m),False
01SKY0663000,62,22,7,185.08287788,Excellent (≤300m),False
01SLA0138000,87,22,10,306.70636415,Good (300-600m),False
01SLD0160034,84,21,10,37.80182545,Excellent (≤300m),False
01SLD3142000,83,21,13,192.28088908,Excellent (≤300m),False
01SLE0167011,75,21,7,44.20408166,Excellent (≤300m),False
