res_id,age,ward_id,precinct_id,median_income,income_category,has_financial_barrier,interior_condition,exterior_condition,grade,building_age,has_condition_barrier,open_violations,total_violations,violation_severity,has_violation_barrier,store_accessibility,has_store_accessibility_barrier,park_accessibility,has_park_accessibility_barrier,barrier_count,has_any_barrier,has_multiple_barriers,barrier_severity
01CYN2652000,73,21,13,80556.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,7.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
01DAA0160321,82,22,10,75366.00,Higher Income ($75k+),False,Average,Average,Average,95.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
01DAL0160051,67,21,8,79000.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,65.00,False,0,1,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01DAO0155002,69,22,5,33229.00,Low Income (<$50k),True,Good,Average,Average,60.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
01DBY0158001,67,21,9,81853.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,75.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01DCN2662000,63,21,5,131206.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,1,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
01DDD3054000,71,22,7,75366.00,Higher Income ($75k+),False,Average,Average,Average,100.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01DDK0160006,64,21,7,46985.00,Low Income (<$50k),True,Unknown,Unknown,Unknown,105.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
01DDL0163011,62,22,12,111705.00,Higher Income ($75k+),False,Average,Good,Average,97.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01DEE2857000,68,22,5,33229.00,Low Income (<$50k),True,Unknown,Unknown,Unknown,7.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,1,True,False,Low (1 barrier)
01DEH2529000,96,22,13,82125.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,57.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01DEN0160111,66,22,7,75366.00,Higher Income ($75k+),False,Average,Average,Average,110.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01DJA0146000,79,21,5,131206.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,95.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01DJA2847002,78,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
01DJE1153001,72,22,10,73403.00,Moderate Income ($50k-$75k),True,Unknown,Unknown,Unknown,110.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
01DMY1457002,68,22,6,88625.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,65.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01DMY2850001,75,21,13,80556.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,7.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
01DPA1760000,65,22,1,45000.00,Low Income (<$50k),True,Average,Average,Average,135.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
01DRH0160093,78,21,7,131206.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,115.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
01DSA0944001,81,21,11,80556.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01DSI0560000,65,22,10,111705.00,Higher Income ($75k+),False,Average,Average,Average,111.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
01DSN1162002,63,22,4,92560.00,Higher Income ($75k+),False,Average,Average,Average,95.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
01DTA1262000,63,22,10,75366.00,Higher Income ($75k+),False,Good,Average,Average,90.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01DTE0960000,65,21,12,0,Low Income (<$50k),True,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
01DTI0563000,62,21,1,0,Low Income (<$50k),True,Unknown,Unknown,Unknown,35.00,False,0,0,No Violations,False,Good (500-1000m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
01DTS0161009,63,22,3,111705.00,Higher Income ($75k+),False,Average,Average,Average,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01DVO2858000,67,22,2,89479.00,Higher Income ($75k+),False,Average,Good,Average,130.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01DWM2731000,94,22,2,45000.00,Low Income (<$50k),True,Average,Average,Average,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,1,True,False,Low (1 barrier)
01DXR0113000,63,22,1,89479.00,Higher Income ($75k+),False,Good,Good,Average,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01DZA2034002,91,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
01EAL0149000,75,21,10,81853.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,62.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01EBE0140000,84,22,9,73403.00,Moderate Income ($50k-$75k),True,Average,Average,Average,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
01EEA2458003,67,21,8,79000.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,95.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01EEE0130001,75,22,3,111705.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,13.00,False,0,1,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01EGD0148000,77,21,12,0,Low Income (<$50k),True,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
01EJN0160122,70,21,1,0,Low Income (<$50k),True,Unknown,Unknown,Unknown,36.00,False,0,0,No Violations,False,Good (500-1000m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
01EJN2361000,64,22,13,82125.00,Higher Income ($75k+),False,Average,Average,Average,115.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01EJT2156000,69,22,3,88625.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01EME2451000,74,21,10,60060.00,Moderate Income ($50k-$75k),True,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
01FAN0953000,72,22,7,92560.00,Higher Income ($75k+),False,Average,Good,Average,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01FBE1363000,62,22,13,82125.00,Higher Income ($75k+),False,Good,Good,Average,100.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
01FEN0151000,74,21,12,93326.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,115.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01FEN0160063,62,22,8,92560.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Good (500-1000m),False,Excellent (≤300m),False,0,False,False,No Barriers
01FFE0424000,101,22,8,73403.00,Moderate Income ($50k-$75k),True,Average,Average,Average,95.00,False,0,0,No Violations,False,Good (500-1000m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
01FHY0158001,67,22,10,92560.00,Higher Income ($75k+),False,Average,Average,Average,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01FJH3050000,75,21,16,114271.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,105.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
01FJS1136000,89,21,9,81853.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
01FJS2642000,83,22,5,33229.00,Low Income (<$50k),True,Average,Fair,Average,125.00,True,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,2,True,True,Medium (2 barriers)
01FLA0138001,87,21,12,0,Low Income (<$50k),True,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
01FLA0748000,77,22,11,82125.00,Higher Income ($75k+),False,Average,Average,Good,160.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01FME3060000,65,22,1,45000.00,Low Income (<$50k),True,Average,Average,Average,129.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
01FML0347000,78,22,8,92560.00,Higher Income ($75k+),False,Good,Average,Average,105.00,False,0,1,No Violations,False,Good (500-1000m),False,Excellent (≤300m),False,0,False,False,No Barriers
01FMT3060000,65,22,1,45000.00,Low Income (<$50k),True,Average,Average,Average,129.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
01FMY2251000,74,21,7,46985.00,Low Income (<$50k),True,Unknown,Unknown,Unknown,105.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
01FPL0944000,81,22,2,45000.00,Low Income (<$50k),True,Fair,Average,Average,120.00,True,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,2,True,True,Medium (2 barriers)
01FTI2756000,69,22,4,92560.00,Higher Income ($75k+),False,Average,Average,Average,95.00,False,0,1,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
01FVA1852001,73,21,13,80556.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,7.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
01FVT0160010,63,22,12,111705.00,Higher Income ($75k+),False,Good,Average,Average,135.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01FWA2056001,69,22,13,82125.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,57.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01FYA2224000,101,21,12,0,Low Income (<$50k),True,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
01GAL0957001,68,21,11,80556.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01GAR0160018,90,22,4,82125.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,1,4,1 Open Violation,True,Excellent (≤500m),False,Good (300-600m),False,1,True,False,Low (1 barrier)
01GBA0155007,70,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
01GBS0654000,71,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
01GBY0146002,79,21,10,60060.00,Moderate Income ($50k-$75k),True,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
01GCL0158003,67,22,4,92560.00,Higher Income ($75k+),False,Average,Average,Average,71.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01GEA3146000,79,21,13,80556.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,3.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
01GED2246000,79,22,10,111705.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,75.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01GFK0161000,64,22,10,111705.00,Higher Income ($75k+),False,Average,Average,Average,100.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
01GFK0452000,73,22,2,89479.00,Higher Income ($75k+),False,Average,Average,Average,145.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01GGN2353000,72,21,14,114271.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,105.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
01GGY1349000,77,21,10,81853.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01GHG0361000,64,22,2,33229.00,Low Income (<$50k),True,Average,Average,Average,97.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,1,True,False,Low (1 barrier)
01GHN1963000,62,22,7,82125.00,Higher Income ($75k+),False,Average,Average,Average,75.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01GJA2655000,70,22,4,82125.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,26.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01GKA0154000,71,21,9,81853.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,74.00,False,0,1,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01GLA0833001,92,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
01GLE2352002,73,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
01GLN2762001,63,21,6,46985.00,Low Income (<$50k),True,Average,Average,Average,140.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,1,True,False,Low (1 barrier)
01GML0344000,81,22,10,111705.00,Higher Income ($75k+),False,Average,Average,Average,125.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
01GML1161002,64,21,16,114271.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01GML2462001,63,22,4,92560.00,Higher Income ($75k+),False,Good,Average,Average,95.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
01GMT0133000,91,22,8,92560.00,Higher Income ($75k+),False,Good,Average,Average,105.00,False,0,1,No Violations,False,Good (500-1000m),False,Excellent (≤300m),False,0,False,False,No Barriers
01GPK0154001,71,22,8,92560.00,Higher Income ($75k+),False,Average,Average,Average,113.00,False,0,0,No Violations,False,Good (500-1000m),False,Excellent (≤300m),False,0,False,False,No Barriers
01GPK1845001,80,22,4,92560.00,Higher Income ($75k+),False,Average,Average,Average,70.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01GPL0153003,72,22,6,88625.00,Higher Income ($75k+),False,Average,Average,Average,119.00,False,0,0,No Violations,False,Excellent (≤500m),False,Good (300-600m),False,0,False,False,No Barriers
01GPR1749000,76,21,13,80556.00,Higher Income ($75k+),False,,,,,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
01GSA0153002,72,21,13,80556.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,62.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01GSN0148007,77,21,16,114271.00,Higher Income ($75k+),False,Average,Average,Good,113.00,False,0,0,No Violations,False,Excellent (≤500m),False,Excellent (≤300m),False,0,False,False,No Barriers
01GTA0160329,65,21,16,114271.00,Higher Income ($75k+),False,Unknown,Unknown,Unknown,115.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
01GTE1561000,64,22,7,75366.00,Higher Income ($75k+),False,Average,Average,Average,135.00,False,0,0,No Violations,False,No Store Data,False,Excellent (≤300m),False,0,False,False,No Barriers
