res_id,age,ward_id,precinct_id,owner_occ,tenure_status,property_value,value_category,has_building_match,residency_duration,age_group
01KLV2055001,70,21,7,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
01KML0162003,63,22,2,Y,Homeowner,1225500.00,High Value ($1M+),True,5+ Years,62-69
01KML2449002,76,21,13,N,Renter,,Unknown,True,5+ Years,70-79
01KNA1752000,73,21,13,N,Renter,,Unknown,True,5+ Years,70-79
01KNN1443000,82,21,8,Y,Homeowner,992200.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
01KNY2650001,75,21,13,,Unknown,,Unknown,True,5+ Years,70-79
01KPA0149000,75,22,5,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
01KSA0353002,72,22,2,Y,Homeowner,1229500.00,High Value ($1M+),True,5+ Years,70-79
01KSA2445001,80,21,13,,Unknown,,Unknown,True,5+ Years,80-89
01KSU0142000,83,22,6,Y,Homeowner,981100.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
01KVR0160045,84,21,13,N,Renter,,Unknown,True,5+ Years,80-89
01KWI2049000,76,21,13,N,Renter,,Unknown,True,5+ Years,70-79
01LAA2360001,65,22,2,Y,Homeowner,1149700.00,High Value ($1M+),True,5+ Years,62-69
01LAE0435000,90,22,2,N,Renter,1161000.00,High Value ($1M+),True,5+ Years,90+
01LAW0163003,62,21,4,N,Renter,8170400.00,High Value ($1M+),True,5+ Years,62-69
01LBT2141000,84,22,10,Y,Homeowner,1344100.00,High Value ($1M+),True,5+ Years,80-89
01LCI1948001,77,21,5,,Unknown,,Unknown,True,5+ Years,70-79
01LCO0115005,84,21,13,N,Renter,,Unknown,True,5+ Years,80-89
01LDD0143002,82,22,10,Y,Homeowner,998500.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
01LDD2363001,62,22,9,Y,Homeowner,785200.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
01LEC1153000,72,21,12,Y,Homeowner,1398200.00,High Value ($1M+),True,5+ Years,70-79
01LFA2946000,78,21,13,N,Renter,,Unknown,True,5+ Years,70-79
01LGY0856001,69,22,6,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
01LHN1049000,76,22,13,Y,Homeowner,838100.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
01LHU0149000,76,22,9,Y,Homeowner,1057700.00,High Value ($1M+),True,5+ Years,70-79
01LIR0160010,64,21,9,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
01LJE0260003,65,22,10,Y,Homeowner,1397200.00,High Value ($1M+),True,5+ Years,62-69
01LJE1452000,73,21,7,,Unknown,,Unknown,True,5+ Years,70-79
01LJH0135001,90,21,7,,Unknown,,Unknown,True,5+ Years,90+
01LJK0156000,71,22,9,Y,Homeowner,1304300.00,High Value ($1M+),True,5+ Years,70-79
01LJN0153012,72,22,10,Y,Homeowner,1354400.00,High Value ($1M+),True,5+ Years,70-79
01LJN1761000,64,22,1,Y,Homeowner,885000.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
01LJY0164001,68,21,9,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
01LKI0251000,74,22,7,,Unknown,,Unknown,True,5+ Years,70-79
01LKM0557000,68,21,11,Y,Homeowner,1880100.00,High Value ($1M+),True,5+ Years,62-69
01LKM1355001,70,22,2,Y,Homeowner,1013700.00,High Value ($1M+),True,5+ Years,70-79
01LKN2963004,62,22,10,N,Renter,941800.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
01LLA0147007,78,22,2,Y,Homeowner,961600.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
01LLD0145000,80,22,4,N,Renter,0.00,Low Value (<$500k),True,5+ Years,80-89
01LLE3056000,69,21,12,,Unknown,,Unknown,True,5+ Years,62-69
01LLY2463000,62,21,9,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
01LMA0129000,92,21,13,N,Renter,,Unknown,True,5+ Years,90+
01LML0160055,65,22,2,Y,Homeowner,1111900.00,High Value ($1M+),True,5+ Years,62-69
01LML1148000,77,21,14,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
01LPG3052000,73,21,13,N,Renter,,Unknown,True,5+ Years,70-79
01LPR1862002,63,22,9,N,Renter,1777200.00,High Value ($1M+),True,5+ Years,62-69
01LPY0352000,73,22,7,Y,Homeowner,1228600.00,High Value ($1M+),True,5+ Years,70-79
01LRA0156001,68,22,4,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
01LRA2555000,70,21,5,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
01LRE0856000,69,22,7,Y,Homeowner,1155300.00,High Value ($1M+),True,5+ Years,62-69
01LSH0156001,69,22,3,N,Renter,2233200.00,High Value ($1M+),True,5+ Years,62-69
01LSO1859000,66,22,7,,Unknown,,Unknown,True,5+ Years,62-69
01LVA1235002,90,22,8,N,Renter,1298300.00,High Value ($1M+),True,5+ Years,90+
01LVN2141000,84,22,8,Y,Homeowner,905700.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
01LWE1655000,70,21,13,,Unknown,,Unknown,True,5+ Years,70-79
01LYM0142000,83,22,13,Y,Homeowner,1163700.00,High Value ($1M+),True,5+ Years,80-89
01LYN1660001,65,22,8,Y,Homeowner,992300.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
01LYT0848002,77,21,13,Y,Homeowner,1073600.00,High Value ($1M+),True,5+ Years,70-79
01MAO1260001,65,21,7,,Unknown,,Unknown,True,5+ Years,62-69
01MAR0453000,72,21,3,,Unknown,,Unknown,True,5+ Years,70-79
01MBN0754000,71,22,8,N,Renter,1158600.00,High Value ($1M+),True,5+ Years,70-79
01MBT0460000,65,22,4,Y,Homeowner,1010700.00,High Value ($1M+),True,5+ Years,62-69
01MCE1649000,76,22,4,Y,Homeowner,660500.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
01MCR0547000,78,22,11,Y,Homeowner,991300.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
01MCS1755000,70,22,6,Y,Homeowner,1117500.00,High Value ($1M+),True,5+ Years,70-79
01MDA0137004,88,22,3,Y,Homeowner,861300.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
01MDA1253000,72,21,12,,Unknown,,Unknown,True,5+ Years,70-79
01MDD0646002,79,22,9,N,Renter,576800.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
01MDS0129000,96,22,8,Y,Homeowner,929500.00,Moderate Value ($500k-$1M),True,5+ Years,90+
01MEE2749000,76,22,9,Y,Homeowner,846500.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
01MFA1733000,92,21,6,Y,Homeowner,1347700.00,High Value ($1M+),True,5+ Years,90+
01MFS0941000,84,22,4,Y,Homeowner,876700.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
01MGD0362000,63,21,9,,Unknown,,Unknown,True,5+ Years,62-69
01MGO0197005,78,21,9,N,Renter,9245098.00,High Value ($1M+),True,5+ Years,70-79
01MGO2052000,73,21,7,,Unknown,,Unknown,True,5+ Years,70-79
01MHN0160048,85,21,16,,Unknown,,Unknown,True,5+ Years,80-89
01MHN0742001,83,21,12,,Unknown,,Unknown,True,5+ Years,80-89
01MIA1055000,70,22,8,Y,Homeowner,1173900.00,High Value ($1M+),True,5+ Years,70-79
01MJE0461002,64,22,2,Y,Homeowner,1055900.00,High Value ($1M+),True,5+ Years,62-69
01MJE2262000,63,22,13,Y,Homeowner,1265200.00,High Value ($1M+),True,5+ Years,62-69
01MJN0158043,67,21,12,Y,Homeowner,1187300.00,High Value ($1M+),True,5+ Years,62-69
01MJN2259001,66,22,1,N,Renter,934100.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
01MJS0150027,75,21,1,Y,Homeowner,2469500.00,High Value ($1M+),True,5+ Years,70-79
01MJY1763001,62,21,11,Y,Homeowner,1294200.00,High Value ($1M+),True,5+ Years,62-69
01MKH2261000,64,21,10,,Unknown,,Unknown,True,5+ Years,62-69
01MKK0153001,72,21,9,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
01MKN2059006,66,21,1,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
01MMA0158020,67,21,3,Y,Homeowner,1289300.00,High Value ($1M+),True,5+ Years,62-69
01MME0257000,68,21,12,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
01MML2855001,70,22,13,N,Renter,940600.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
01MML3057002,68,22,4,,Unknown,,Unknown,True,5+ Years,62-69
01MMN1141000,84,21,6,Y,Homeowner,1866400.00,High Value ($1M+),True,5+ Years,80-89
01MMY2959000,66,22,6,Y,Homeowner,1117500.00,High Value ($1M+),True,5+ Years,62-69
01MNA0160052,82,21,13,N,Renter,,Unknown,True,5+ Years,80-89
01MNA0160102,86,21,1,N,Renter,7398000.00,High Value ($1M+),True,5+ Years,80-89
01MOA3030000,95,22,13,Y,Homeowner,1435900.00,High Value ($1M+),True,5+ Years,90+
01MPL0648000,77,22,8,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
01MPO3160000,65,21,9,N,Renter,9245098.00,High Value ($1M+),True,5+ Years,62-69
01MPY1048000,77,21,3,N,Renter,8132600.00,High Value ($1M+),True,5+ Years,70-79
01MQN1762000,63,21,10,N,Renter,7157407.00,High Value ($1M+),True,5+ Years,62-69
01MRA1633000,92,21,12,N,Renter,,Unknown,True,5+ Years,90+
01MRD0261000,64,21,8,N,Renter,3163992.00,High Value ($1M+),True,5+ Years,62-69
01MRD0354000,71,22,11,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
01MRD1060006,65,21,1,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
01MRD1260002,65,22,9,Y,Homeowner,1251900.00,High Value ($1M+),True,5+ Years,62-69
01MRN1659000,66,21,11,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
01MRT0132006,93,22,3,N,Renter,1097600.00,High Value ($1M+),True,5+ Years,90+
01MRT2254002,71,21,3,,Unknown,,Unknown,True,5+ Years,70-79
01MSA0116004,74,21,7,,Unknown,,Unknown,True,5+ Years,70-79
01MSA0160729,74,21,11,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
01MSA0729000,96,21,13,N,Renter,,Unknown,True,5+ Years,90+
01MSE2758000,75,21,7,,Unknown,,Unknown,True,5+ Years,70-79
01MSH0160341,65,22,2,N,Renter,141527.00,Low Value (<$500k),True,5+ Years,62-69
01MSN1758001,67,22,11,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
01MSN2459006,66,21,16,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
01MSN3162002,63,21,10,N,Renter,17985100.00,High Value ($1M+),True,5+ Years,62-69
01MTA1841000,84,21,13,Y,Homeowner,1217700.00,High Value ($1M+),True,5+ Years,80-89
01MTY0863002,62,22,3,Y,Homeowner,1203800.00,High Value ($1M+),True,5+ Years,62-69
01MUA0159000,66,22,1,N,Renter,1368700.00,High Value ($1M+),True,5+ Years,62-69
01MVA2062002,63,22,13,N,Renter,1374800.00,High Value ($1M+),True,5+ Years,62-69
01MVU0354000,71,21,7,,Unknown,,Unknown,True,5+ Years,70-79
01MWM1962000,63,22,1,Y,Homeowner,1161900.00,High Value ($1M+),True,5+ Years,62-69
01MYE2639001,86,21,13,N,Renter,,Unknown,True,5+ Years,80-89
01NBE0647000,78,22,9,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
01NDC0147001,78,21,10,N,Renter,8153471.00,High Value ($1M+),True,5+ Years,70-79
01NEA2760000,65,21,13,N,Renter,,Unknown,True,5+ Years,62-69
01NEE0549000,76,22,12,Y,Homeowner,1016100.00,High Value ($1M+),True,5+ Years,70-79
01NFE2852000,73,22,10,N,Renter,4083199.00,High Value ($1M+),True,5+ Years,70-79
01NHY0154002,71,22,3,Y,Homeowner,761700.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
01NJH0176001,66,22,6,Y,Homeowner,1467000.00,High Value ($1M+),True,5+ Years,62-69
01NLV0195000,93,21,13,N,Renter,,Unknown,True,5+ Years,90+
01NSN0540003,85,21,13,N,Renter,,Unknown,True,5+ Years,80-89
01NSN1349000,76,21,11,N,Renter,2098300.00,High Value ($1M+),True,5+ Years,70-79
01NTT1059000,66,21,6,Y,Homeowner,721000.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
01OAM0160032,85,21,16,,Unknown,,Unknown,True,5+ Years,80-89
01OFD1136000,89,21,5,N,Renter,0.00,Low Value (<$500k),True,5+ Years,80-89
01OJT3060000,65,22,7,N,Renter,1957300.00,High Value ($1M+),True,5+ Years,62-69
01OLE0135002,90,22,2,Y,Homeowner,750700.00,Moderate Value ($500k-$1M),True,5+ Years,90+
01OMY0940000,85,22,2,Y,Homeowner,1110900.00,High Value ($1M+),True,5+ Years,80-89
01OPL3155000,70,22,11,Y,Homeowner,680600.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
01ORA0557000,68,22,11,Y,Homeowner,575300.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
01OSE0350000,75,21,10,,Unknown,,Unknown,True,5+ Years,70-79
01OTS0762000,63,22,11,Y,Homeowner,1038600.00,High Value ($1M+),True,5+ Years,62-69
01OVA0160003,76,22,3,N,Renter,702600.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
01OVR3154001,71,21,11,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
01PAA0129001,96,21,11,Y,Homeowner,1066000.00,High Value ($1M+),True,5+ Years,90+
01PAA0229000,96,22,9,N,Renter,969700.00,Moderate Value ($500k-$1M),True,5+ Years,90+
01PAA1538000,87,21,16,,Unknown,,Unknown,True,5+ Years,80-89
01PAA1948002,77,21,10,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
01PAD2249000,76,21,13,N,Renter,,Unknown,True,5+ Years,70-79
01PAE2462000,63,22,7,N,Renter,664200.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
01PAO0160011,65,22,1,Y,Homeowner,842000.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
01PAO0160105,63,22,5,Y,Homeowner,1259700.00,High Value ($1M+),True,5+ Years,62-69
01PAR0852000,73,21,7,,Unknown,,Unknown,True,5+ Years,70-79
01PCE0856000,69,22,6,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
01PCL0160134,87,21,7,,Unknown,,Unknown,True,5+ Years,80-89
01PDA1545000,80,21,11,N,Renter,2730200.00,High Value ($1M+),True,5+ Years,80-89
01PDL2441000,84,21,13,,Unknown,,Unknown,True,5+ Years,80-89
01PDY1242000,83,22,7,N,Renter,0.00,Low Value (<$500k),True,5+ Years,80-89
01PEY1941001,84,22,9,N,Renter,1429500.00,High Value ($1M+),True,5+ Years,80-89
01PGA2956000,69,21,1,N,Renter,17305400.00,High Value ($1M+),True,5+ Years,62-69
01PGO0160028,63,21,14,N,Renter,1104500.00,High Value ($1M+),True,5+ Years,62-69
01PHG2760002,65,21,12,,Unknown,,Unknown,True,5+ Years,62-69
01PHO2065000,63,21,7,,Unknown,,Unknown,True,5+ Years,62-69
01PIA0160056,85,21,9,N,Renter,26902496.00,High Value ($1M+),True,5+ Years,80-89
01PIR2449001,76,21,13,N,Renter,,Unknown,True,5+ Years,70-79
01PJS2057002,68,21,11,N,Renter,7040900.00,High Value ($1M+),True,5+ Years,62-69
01PKM0160002,64,21,5,,Unknown,,Unknown,True,5+ Years,62-69
01PLV0239000,86,21,13,N,Renter,,Unknown,True,5+ Years,80-89
01PMA0160073,94,21,10,N,Renter,7157407.00,High Value ($1M+),True,5+ Years,90+
01PMA0162008,63,22,10,N,Renter,997000.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
01PMA1657000,68,21,16,Y,Homeowner,,Unknown,True,5+ Years,62-69
01PMG0757000,68,22,2,Y,Homeowner,852000.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
01PML1656001,69,21,9,,Unknown,,Unknown,True,5+ Years,62-69
01PMY0956002,69,22,11,Y,Homeowner,1054200.00,High Value ($1M+),True,5+ Years,62-69
01PNA0160230,82,21,5,N,Renter,5406216.00,High Value ($1M+),True,5+ Years,80-89
01PNS0176001,63,22,6,Y,Homeowner,1467000.00,High Value ($1M+),True,5+ Years,62-69
01POO0262000,63,22,3,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
01PRA2357000,68,21,7,,Unknown,,Unknown,True,5+ Years,62-69
01PVA0160004,78,21,12,,Unknown,,Unknown,True,5+ Years,70-79
01PWD1259000,66,21,5,,Unknown,,Unknown,True,5+ Years,62-69
01PYA0365000,90,21,9,N,Renter,27373404.00,High Value ($1M+),True,5+ Years,90+
01PYA0759000,66,21,13,N,Renter,,Unknown,True,5+ Years,62-69
01QFI2455000,70,22,3,Y,Homeowner,817300.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
01RAL0257003,68,22,3,N,Renter,5175200.00,High Value ($1M+),True,5+ Years,62-69
01RAY0438003,87,21,13,N,Renter,,Unknown,True,5+ Years,80-89
01RBN0140000,84,21,1,N,Renter,7398000.00,High Value ($1M+),True,5+ Years,80-89
01RBT0149003,76,21,13,,Unknown,,Unknown,True,5+ Years,70-79
01RCA1752000,73,22,3,Y,Homeowner,856700.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
01RDD2353001,72,21,16,,Unknown,,Unknown,True,5+ Years,70-79
01RDD2958000,67,22,12,N,Renter,806800.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
01RHS0151000,74,22,10,Y,Homeowner,1084500.00,High Value ($1M+),True,5+ Years,70-79
01RJN2457000,68,22,5,N,Renter,637700.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
01RLN2356000,69,21,7,Y,Homeowner,1230100.00,High Value ($1M+),True,5+ Years,62-69
01RLV2130000,95,21,12,N,Renter,,Unknown,True,5+ Years,90+
01RMK0560000,65,22,12,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
01RMM2648002,77,22,3,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
01RNS2148000,77,21,8,,Unknown,,Unknown,True,5+ Years,70-79
01RPO2560000,65,21,1,N,Renter,7398000.00,High Value ($1M+),True,5+ Years,62-69
01RVA3032000,93,21,13,N,Renter,,Unknown,True,5+ Years,90+
01RWN0160015,75,21,4,N,Renter,1198500.00,High Value ($1M+),True,5+ Years,70-79
01RYA0154001,71,22,11,Y,Homeowner,962000.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
01RZA0126000,99,21,7,,Unknown,,Unknown,True,5+ Years,90+
01SAA0148000,77,22,1,Y,Homeowner,1177300.00,High Value ($1M+),True,5+ Years,70-79
01SAA2535001,90,21,10,N,Renter,8269891.00,High Value ($1M+),True,5+ Years,90+
01SAA2736002,89,22,10,Y,Homeowner,1397200.00,High Value ($1M+),True,5+ Years,80-89
01SAE2341000,84,22,7,Y,Homeowner,906800.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
01SBN2853000,72,21,7,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
01SBY0160046,66,21,1,,Unknown,,Unknown,True,5+ Years,62-69
01SCA0829000,96,22,3,,Unknown,,Unknown,True,5+ Years,90+
01SCS0954000,71,22,5,Y,Homeowner,1210600.00,High Value ($1M+),True,5+ Years,70-79
01SDA1052002,73,22,3,Y,Homeowner,829800.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
01SDD0152005,72,21,9,,Unknown,,Unknown,True,5+ Years,70-79
01SDE0160051,65,22,8,Y,Homeowner,1237300.00,High Value ($1M+),True,5+ Years,62-69
01SEA0160034,66,22,8,,Unknown,,Unknown,True,5+ Years,62-69
01SED1037001,88,21,12,N,Renter,,Unknown,True,5+ Years,80-89
01SEH0862001,63,22,13,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
01SEH2454000,71,21,14,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
01SER2141000,84,21,10,N,Renter,,Unknown,True,5+ Years,80-89
01SFA0119007,89,21,13,,Unknown,,Unknown,True,5+ Years,80-89
01SFK0550000,75,21,12,,Unknown,,Unknown,True,5+ Years,70-79
01SGE0136002,89,22,2,Y,Homeowner,1072800.00,High Value ($1M+),True,5+ Years,80-89
01SGE0160106,73,22,10,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
01SGG2059000,66,22,5,N,Renter,1209100.00,High Value ($1M+),True,5+ Years,62-69
01SJE2250001,75,22,9,N,Renter,1338000.00,High Value ($1M+),True,5+ Years,70-79
01SJN0153012,71,21,13,N,Renter,,Unknown,True,5+ Years,70-79
01SJN0156016,69,22,10,Y,Homeowner,1138100.00,High Value ($1M+),True,5+ Years,62-69
01SJN0162033,63,22,2,Y,Homeowner,1047800.00,High Value ($1M+),True,5+ Years,62-69
01SJN0647004,78,21,15,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
01SJS2352002,73,22,12,Y,Homeowner,764400.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
01SJY1863000,62,21,11,Y,Homeowner,1284700.00,High Value ($1M+),True,5+ Years,62-69
01SKN0144004,81,21,13,N,Renter,,Unknown,True,5+ Years,80-89
01SKY0663000,62,22,7,Y,Homeowner,1083600.00,High Value ($1M+),True,5+ Years,62-69
01SLA0138000,87,22,10,N,Renter,1124300.00,High Value ($1M+),True,5+ Years,80-89
01SLD0160034,84,21,10,N,Renter,0.00,Low Value (<$500k),True,5+ Years,80-89
01SLD3142000,83,21,13,N,Renter,,Unknown,True,5+ Years,80-89
01SLE0167011,75,21,7,,Unknown,,Unknown,True,5+ Years,70-79
01SMA0160074,94,21,12,,Unknown,,Unknown,True,5+ Years,90+
01SMN0160559,65,21,13,,Unknown,,Unknown,True,5+ Years,62-69
01SNL0160049,87,21,16,,Unknown,,Unknown,True,5+ Years,80-89
01SPG1661000,64,22,1,Y,Homeowner,848200.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
01SRA0152002,73,21,10,N,Renter,7157407.00,High Value ($1M+),True,5+ Years,70-79
01SRA0652000,73,21,7,,Unknown,,Unknown,True,5+ Years,70-79
01SRA2950000,75,21,16,,Unknown,,Unknown,True,5+ Years,70-79
01SRD0157007,68,21,15,N,Renter,7095200.00,High Value ($1M+),True,5+ Years,62-69
01SRE3051000,74,22,9,Y,Homeowner,903500.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
01SRH2939001,86,21,15,N,Renter,15726100.00,High Value ($1M+),True,5+ Years,80-89
01SRN0958000,67,21,10,,Unknown,,Unknown,True,5+ Years,62-69
01SRT2359000,66,21,15,N,Renter,4889800.00,High Value ($1M+),True,5+ Years,62-69
01SRT2555004,70,22,13,,Unknown,,Unknown,True,5+ Years,70-79
01SSA0160915,70,21,10,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
01SSA1530001,95,21,13,N,Renter,,Unknown,True,5+ Years,90+
01SSI0130000,95,21,13,N,Renter,,Unknown,True,5+ Years,90+
01STA2538001,87,21,13,N,Renter,,Unknown,True,5+ Years,80-89
01STS0263000,62,22,10,Y,Homeowner,1028100.00,High Value ($1M+),True,5+ Years,62-69
01SVA0160335,79,21,10,N,Renter,8269891.00,High Value ($1M+),True,5+ Years,70-79
01SVR0161001,64,22,11,Y,Homeowner,901700.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
01SXN1849000,76,21,7,,Unknown,,Unknown,True,5+ Years,70-79
01SYA2234000,91,21,13,N,Renter,,Unknown,True,5+ Years,90+
01TAA0160204,67,21,7,,Unknown,,Unknown,True,5+ Years,62-69
01TAA2930000,95,21,13,N,Renter,,Unknown,True,5+ Years,90+
01TAD0133000,92,21,7,,Unknown,,Unknown,True,5+ Years,90+
01TAE2846000,79,22,2,Y,Homeowner,1333400.00,High Value ($1M+),True,5+ Years,70-79
01TAN2450000,75,22,1,Y,Homeowner,901100.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
01TBH1756000,69,22,2,Y,Homeowner,1229500.00,High Value ($1M+),True,5+ Years,62-69
01TBN1650000,75,22,11,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
01TBX1547001,78,21,14,,Unknown,,Unknown,True,5+ Years,70-79
01TBY1760000,65,22,1,Y,Homeowner,1061900.00,High Value ($1M+),True,5+ Years,62-69
01TCE0122000,103,22,10,Y,Homeowner,1089900.00,High Value ($1M+),True,5+ Years,90+
01TDO2057000,68,22,6,N,Renter,2118700.00,High Value ($1M+),True,5+ Years,62-69
01TGD1358001,67,21,7,,Unknown,,Unknown,True,5+ Years,62-69
01THO3059000,66,22,2,Y,Homeowner,802200.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
01THU1460001,65,22,12,Y,Homeowner,950100.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
01THY0251000,74,21,12,N,Renter,,Unknown,True,5+ Years,70-79
01TMA0954000,71,22,7,Y,Homeowner,1004600.00,High Value ($1M+),True,5+ Years,70-79
01TMK2660000,65,21,4,N,Renter,632900.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
01TML0167003,69,21,16,,Unknown,,Unknown,True,5+ Years,62-69
01TMN0160132,62,21,8,N,Renter,0.00,Low Value (<$500k),True,5+ Years,62-69
01TNY2749000,76,21,7,,Unknown,,Unknown,True,5+ Years,70-79
01TOS0961000,64,22,6,Y,Homeowner,681000.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
01TPL0251000,74,21,11,N,Renter,1086000.00,High Value ($1M+),True,5+ Years,70-79
01TPP2043000,82,22,11,Y,Homeowner,991300.00,Moderate Value ($500k-$1M),True,5+ Years,80-89
01TRD0156001,69,22,11,Y,Homeowner,750700.00,Moderate Value ($500k-$1M),True,5+ Years,62-69
01TSA1834000,91,21,10,N,Renter,8269891.00,High Value ($1M+),True,5+ Years,90+
01TSE0151002,74,21,8,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
01TSN1536000,89,21,13,N,Renter,,Unknown,True,5+ Years,80-89
01TVM0100000,73,21,12,N,Renter,,Unknown,True,5+ Years,70-79
01TWM0252000,73,21,10,N,Renter,8153471.00,High Value ($1M+),True,5+ Years,70-79
01TXO1250001,75,22,5,Y,Homeowner,1288100.00,High Value ($1M+),True,5+ Years,70-79
01TYM0160001,77,21,3,N,Renter,0.00,Low Value (<$500k),True,5+ Years,70-79
01TYN1335000,89,21,13,N,Renter,,Unknown,True,5+ Years,80-89
01TZA3142000,83,21,10,N,Renter,0.00,Low Value (<$500k),True,5+ Years,80-89
01TZN2437000,88,21,12,N,Renter,,Unknown,True,5+ Years,80-89
01UYA0639003,86,21,13,N,Renter,,Unknown,True,5+ Years,80-89
01VAA0134003,91,22,3,N,Renter,940400.00,Moderate Value ($500k-$1M),True,5+ Years,90+
01VBA2247001,78,21,11,Y,Homeowner,919800.00,Moderate Value ($500k-$1M),True,5+ Years,70-79
01VBS1150000,75,21,13,N,Renter,,Unknown,True,5+ Years,70-79
01VDH0152000,73,22,7,,Unknown,,Unknown,True,5+ Years,70-79
01VDY0135000,90,21,15,N,Renter,15726100.00,High Value ($1M+),True,5+ Years,90+
