res_id,age,ward_id,precinct_id,median_income,income_category,has_financial_barrier,property_value
01MJN0158043,67,21,12,93326.00,Higher Income ($75k+),False,1187300.00
01MJN2259001,66,22,1,45000.00,Low Income (<$50k),True,934100.00
01MJS0150027,75,21,1,0,Low Income (<$50k),True,2469500.00
01MJY1763001,62,21,11,80556.00,Higher Income ($75k+),False,1294200.00
01MKH2261000,64,21,10,60060.00,Moderate Income ($50k-$75k),True,1135000.00
01MKK0153001,72,21,9,79000.00,Higher Income ($75k+),False,0.00
01MKN2059006,66,21,1,0,Low Income (<$50k),True,0.00
01MMA0158020,67,21,3,116793.00,Higher Income ($75k+),False,1289300.00
01MME0257000,68,21,12,93326.00,Higher Income ($75k+),False,0.00
01MML2855001,70,22,13,82125.00,Higher Income ($75k+),False,940600.00
01MML3057002,68,22,4,92560.00,Higher Income ($75k+),False,663400.00
01MMN1141000,84,21,6,88625.00,Higher Income ($75k+),False,1866400.00
01MMY2959000,66,22,6,88625.00,Higher Income ($75k+),False,1117500.00
01MNA0160052,82,21,13,80556.00,Higher Income ($75k+),False,
01MNA0160102,86,21,1,0,Low Income (<$50k),True,7398000.00
01MOA3030000,95,22,13,82125.00,Higher Income ($75k+),False,1435900.00
01MPL0648000,77,22,8,92560.00,Higher Income ($75k+),False,0.00
01MPO3160000,65,21,9,81853.00,Higher Income ($75k+),False,9245098.00
01MPY1048000,77,21,3,53824.00,Moderate Income ($50k-$75k),True,8132600.00
01MQN1762000,63,21,10,81853.00,Higher Income ($75k+),False,7157407.00
01MRA1633000,92,21,12,93326.00,Higher Income ($75k+),False,
01MRD0261000,64,21,8,79000.00,Higher Income ($75k+),False,3163992.00
01MRD0354000,71,22,11,82125.00,Higher Income ($75k+),False,0.00
01MRD1060006,65,21,1,0,Low Income (<$50k),True,0.00
01MRD1260002,65,22,9,73403.00,Moderate Income ($50k-$75k),True,1251900.00
01MRN1659000,66,21,11,80556.00,Higher Income ($75k+),False,0.00
01MRT0132006,93,22,3,111705.00,Higher Income ($75k+),False,1097600.00
01MRT2254002,71,21,3,116793.00,Higher Income ($75k+),False,2358500.00
01MSA0116004,74,21,7,46985.00,Low Income (<$50k),True,4840926.00
01MSA0160729,74,21,11,80556.00,Higher Income ($75k+),False,0.00
01MSA0729000,96,21,13,80556.00,Higher Income ($75k+),False,
01MSE2758000,75,21,7,131206.00,Higher Income ($75k+),False,1555155.00
01MSH0160341,65,22,2,45000.00,Low Income (<$50k),True,141527.00
01MSN1758001,67,22,11,75366.00,Higher Income ($75k+),False,0.00
01MSN2459006,66,21,16,151466.00,Higher Income ($75k+),False,0.00
01MSN3162002,63,21,10,81853.00,Higher Income ($75k+),False,17985100.00
01MTA1841000,84,21,13,80556.00,Higher Income ($75k+),False,1217700.00
01MTY0863002,62,22,3,80556.00,Higher Income ($75k+),False,1203800.00
01MUA0159000,66,22,1,45000.00,Low Income (<$50k),True,1368700.00
01MVA2062002,63,22,13,82125.00,Higher Income ($75k+),False,1374800.00
01MVU0354000,71,21,7,131206.00,Higher Income ($75k+),False,1555155.00
01MWM1962000,63,22,1,89479.00,Higher Income ($75k+),False,1161900.00
01MYE2639001,86,21,13,80556.00,Higher Income ($75k+),False,
01NBE0647000,78,22,9,73403.00,Moderate Income ($50k-$75k),True,0.00
01NDC0147001,78,21,10,81853.00,Higher Income ($75k+),False,8153471.00
01NEA2760000,65,21,13,80556.00,Higher Income ($75k+),False,
01NEE0549000,76,22,12,0,Low Income (<$50k),True,1016100.00
01NFE2852000,73,22,10,75366.00,Higher Income ($75k+),False,4083199.00
01NHY0154002,71,22,3,88625.00,Higher Income ($75k+),False,761700.00
01NJH0176001,66,22,6,88625.00,Higher Income ($75k+),False,1467000.00
01NLV0195000,93,21,13,80556.00,Higher Income ($75k+),False,
01NSN0540003,85,21,13,80556.00,Higher Income ($75k+),False,
01NSN1349000,76,21,11,80556.00,Higher Income ($75k+),False,2098300.00
01NTT1059000,66,21,6,88625.00,Higher Income ($75k+),False,721000.00
01OAM0160032,85,21,16,114271.00,Higher Income ($75k+),False,7162900.00
01OFD1136000,89,21,5,131206.00,Higher Income ($75k+),False,0.00
01OJT3060000,65,22,7,75366.00,Higher Income ($75k+),False,1957300.00
01OLE0135002,90,22,2,89479.00,Higher Income ($75k+),False,750700.00
01OMY0940000,85,22,2,45000.00,Low Income (<$50k),True,1110900.00
01OPL3155000,70,22,11,75366.00,Higher Income ($75k+),False,680600.00
01ORA0557000,68,22,11,82125.00,Higher Income ($75k+),False,575300.00
01OSE0350000,75,21,10,60060.00,Moderate Income ($50k-$75k),True,2181000.00
01OTS0762000,63,22,11,75366.00,Higher Income ($75k+),False,1038600.00
01OVA0160003,76,22,3,88625.00,Higher Income ($75k+),False,702600.00
01OVR3154001,71,21,11,80556.00,Higher Income ($75k+),False,0.00
01PAA0129001,96,21,11,80556.00,Higher Income ($75k+),False,1066000.00
01PAA0229000,96,22,9,73403.00,Moderate Income ($50k-$75k),True,969700.00
01PAA1538000,87,21,16,151466.00,Higher Income ($75k+),False,0.00
01PAA1948002,77,21,10,60060.00,Moderate Income ($50k-$75k),True,0.00
01PAD2249000,76,21,13,80556.00,Higher Income ($75k+),False,
01PAE2462000,63,22,7,82125.00,Higher Income ($75k+),False,664200.00
01PAO0160011,65,22,1,45000.00,Low Income (<$50k),True,842000.00
01PAO0160105,63,22,5,33229.00,Low Income (<$50k),True,1259700.00
01PAR0852000,73,21,7,131206.00,Higher Income ($75k+),False,1555155.00
01PCE0856000,69,22,6,88625.00,Higher Income ($75k+),False,0.00
01PCL0160134,87,21,7,131206.00,Higher Income ($75k+),False,1139700.00
01PDA1545000,80,21,11,80556.00,Higher Income ($75k+),False,2730200.00
01PDL2441000,84,21,13,80556.00,Higher Income ($75k+),False,5208368.00
01PDY1242000,83,22,7,75366.00,Higher Income ($75k+),False,0.00
01PEY1941001,84,22,9,73403.00,Moderate Income ($50k-$75k),True,1429500.00
01PGA2956000,69,21,1,0,Low Income (<$50k),True,17305400.00
01PGO0160028,63,21,14,114271.00,Higher Income ($75k+),False,1104500.00
01PHG2760002,65,21,12,0,Low Income (<$50k),True,
01PHO2065000,63,21,7,131206.00,Higher Income ($75k+),False,992337.00
01PIA0160056,85,21,9,46985.00,Low Income (<$50k),True,26902496.00
01PIR2449001,76,21,13,80556.00,Higher Income ($75k+),False,
01PJS2057002,68,21,11,80556.00,Higher Income ($75k+),False,7040900.00
01PKM0160002,64,21,5,131206.00,Higher Income ($75k+),False,3739800.00
01PLV0239000,86,21,13,80556.00,Higher Income ($75k+),False,
01PMA0160073,94,21,10,81853.00,Higher Income ($75k+),False,7157407.00
01PMA0162008,63,22,10,111705.00,Higher Income ($75k+),False,997000.00
01PMA1657000,68,21,16,114271.00,Higher Income ($75k+),False,
01PMG0757000,68,22,2,45000.00,Low Income (<$50k),True,852000.00
01PML1656001,69,21,9,81853.00,Higher Income ($75k+),False,22807000.00
01PMY0956002,69,22,11,75366.00,Higher Income ($75k+),False,1054200.00
01PNA0160230,82,21,5,131206.00,Higher Income ($75k+),False,5406216.00
01PNS0176001,63,22,6,88625.00,Higher Income ($75k+),False,1467000.00
01POO0262000,63,22,3,88625.00,Higher Income ($75k+),False,0.00
01PRA2357000,68,21,7,131206.00,Higher Income ($75k+),False,1296533.00
01PVA0160004,78,21,12,0,Low Income (<$50k),True,
01PWD1259000,66,21,5,131206.00,Higher Income ($75k+),False,0.00
01PYA0365000,90,21,9,46985.00,Low Income (<$50k),True,27373404.00
01PYA0759000,66,21,13,80556.00,Higher Income ($75k+),False,
01QFI2455000,70,22,3,88625.00,Higher Income ($75k+),False,817300.00
01RAL0257003,68,22,3,88625.00,Higher Income ($75k+),False,5175200.00
01RAY0438003,87,21,13,80556.00,Higher Income ($75k+),False,
01RBN0140000,84,21,1,0,Low Income (<$50k),True,7398000.00
01RBT0149003,76,21,13,80556.00,Higher Income ($75k+),False,5208368.00
01RCA1752000,73,22,3,80556.00,Higher Income ($75k+),False,856700.00
01RDD2353001,72,21,16,114271.00,Higher Income ($75k+),False,0.00
01RDD2958000,67,22,12,111705.00,Higher Income ($75k+),False,806800.00
01RHS0151000,74,22,10,92560.00,Higher Income ($75k+),False,1084500.00
01RJN2457000,68,22,5,33229.00,Low Income (<$50k),True,637700.00
01RLN2356000,69,21,7,46985.00,Low Income (<$50k),True,1230100.00
01RLV2130000,95,21,12,93326.00,Higher Income ($75k+),False,
01RMK0560000,65,22,12,111705.00,Higher Income ($75k+),False,0.00
01RMM2648002,77,22,3,80556.00,Higher Income ($75k+),False,0.00
01RNS2148000,77,21,8,79000.00,Higher Income ($75k+),False,831100.00
01RPO2560000,65,21,1,0,Low Income (<$50k),True,7398000.00
01RVA3032000,93,21,13,80556.00,Higher Income ($75k+),False,
01RWN0160015,75,21,4,53824.00,Moderate Income ($50k-$75k),True,1198500.00
01RYA0154001,71,22,11,75366.00,Higher Income ($75k+),False,962000.00
01RZA0126000,99,21,7,131206.00,Higher Income ($75k+),False,1555155.00
01SAA0148000,77,22,1,89479.00,Higher Income ($75k+),False,1177300.00
01SAA2535001,90,21,10,81853.00,Higher Income ($75k+),False,8269891.00
01SAA2736002,89,22,10,75366.00,Higher Income ($75k+),False,1397200.00
01SAE2341000,84,22,7,82125.00,Higher Income ($75k+),False,906800.00
01SBN2853000,72,21,7,131206.00,Higher Income ($75k+),False,0.00
01SBY0160046,66,21,1,0,Low Income (<$50k),True,29358000.00
01SCA0829000,96,22,3,80556.00,Higher Income ($75k+),False,1016900.00
01SCS0954000,71,22,5,33229.00,Low Income (<$50k),True,1210600.00
01SDA1052002,73,22,3,111705.00,Higher Income ($75k+),False,829800.00
01SDD0152005,72,21,9,81853.00,Higher Income ($75k+),False,22807000.00
01SDE0160051,65,22,8,92560.00,Higher Income ($75k+),False,1237300.00
01SEA0160034,66,22,8,73403.00,Moderate Income ($50k-$75k),True,6407600.00
01SED1037001,88,21,12,93326.00,Higher Income ($75k+),False,
01SEH0862001,63,22,13,82125.00,Higher Income ($75k+),False,523100.00
01SEH2454000,71,21,14,93326.00,Higher Income ($75k+),False,457600.00
01SER2141000,84,21,10,60060.00,Moderate Income ($50k-$75k),True,
01SFA0119007,89,21,13,80556.00,Higher Income ($75k+),False,5208368.00
01SFK0550000,75,21,12,0,Low Income (<$50k),True,
01SGE0136002,89,22,2,89479.00,Higher Income ($75k+),False,1072800.00
01SGE0160106,73,22,10,111705.00,Higher Income ($75k+),False,0.00
01SGG2059000,66,22,5,33229.00,Low Income (<$50k),True,1209100.00
01SJE2250001,75,22,9,73403.00,Moderate Income ($50k-$75k),True,1338000.00
01SJN0153012,71,21,13,80556.00,Higher Income ($75k+),False,
01SJN0156016,69,22,10,75366.00,Higher Income ($75k+),False,1138100.00
01SJN0162033,63,22,2,89479.00,Higher Income ($75k+),False,1047800.00
01SJN0647004,78,21,15,151466.00,Higher Income ($75k+),False,0.00
01SJS2352002,73,22,12,111705.00,Higher Income ($75k+),False,764400.00
01SJY1863000,62,21,11,80556.00,Higher Income ($75k+),False,1284700.00
01SKN0144004,81,21,13,80556.00,Higher Income ($75k+),False,
01SKY0663000,62,22,7,75366.00,Higher Income ($75k+),False,1083600.00
01SLA0138000,87,22,10,111705.00,Higher Income ($75k+),False,1124300.00
01SLD0160034,84,21,10,60060.00,Moderate Income ($50k-$75k),True,0.00
01SLD3142000,83,21,13,80556.00,Higher Income ($75k+),False,
01SLE0167011,75,21,7,131206.00,Higher Income ($75k+),False,7546100.00
01SMA0160074,94,21,12,0,Low Income (<$50k),True,
01SMN0160559,65,21,13,80556.00,Higher Income ($75k+),False,16432500.00
01SNL0160049,87,21,16,151466.00,Higher Income ($75k+),False,0.00
01SPG1661000,64,22,1,89479.00,Higher Income ($75k+),False,848200.00
01SRA0152002,73,21,10,81853.00,Higher Income ($75k+),False,7157407.00
01SRA0652000,73,21,7,46985.00,Low Income (<$50k),True,4541459.00
01SRA2950000,75,21,16,114271.00,Higher Income ($75k+),False,4534200.00
01SRD0157007,68,21,15,151466.00,Higher Income ($75k+),False,7095200.00
01SRE3051000,74,22,9,73403.00,Moderate Income ($50k-$75k),True,903500.00
01SRH2939001,86,21,15,151466.00,Higher Income ($75k+),False,15726100.00
01SRN0958000,67,21,10,80556.00,Higher Income ($75k+),False,37700.00
01SRT2359000,66,21,15,114271.00,Higher Income ($75k+),False,4889800.00
01SRT2555004,70,22,13,82125.00,Higher Income ($75k+),False,800700.00
01SSA0160915,70,21,10,60060.00,Moderate Income ($50k-$75k),True,0.00
01SSA1530001,95,21,13,80556.00,Higher Income ($75k+),False,
01SSI0130000,95,21,13,80556.00,Higher Income ($75k+),False,
01STA2538001,87,21,13,80556.00,Higher Income ($75k+),False,
01STS0263000,62,22,10,92560.00,Higher Income ($75k+),False,1028100.00
01SVA0160335,79,21,10,81853.00,Higher Income ($75k+),False,8269891.00
01SVR0161001,64,22,11,75366.00,Higher Income ($75k+),False,901700.00
01SXN1849000,76,21,7,79000.00,Higher Income ($75k+),False,1692649.00
01SYA2234000,91,21,13,80556.00,Higher Income ($75k+),False,
01TAA0160204,67,21,7,46985.00,Low Income (<$50k),True,2606588.00
01TAA2930000,95,21,13,80556.00,Higher Income ($75k+),False,
01TAD0133000,92,21,7,46985.00,Low Income (<$50k),True,4541459.00
01TAE2846000,79,22,2,45000.00,Low Income (<$50k),True,1333400.00
01TAN2450000,75,22,1,97877.00,Higher Income ($75k+),False,901100.00
01TBH1756000,69,22,2,45000.00,Low Income (<$50k),True,1229500.00
01TBN1650000,75,22,11,82125.00,Higher Income ($75k+),False,0.00
01TBX1547001,78,21,14,93326.00,Higher Income ($75k+),False,1772800.00
01TBY1760000,65,22,1,45000.00,Low Income (<$50k),True,1061900.00
01TCE0122000,103,22,10,92560.00,Higher Income ($75k+),False,1089900.00
01TDO2057000,68,22,6,88625.00,Higher Income ($75k+),False,2118700.00
01TGD1358001,67,21,7,131206.00,Higher Income ($75k+),False,1296533.00
01THO3059000,66,22,2,89479.00,Higher Income ($75k+),False,802200.00
01THU1460001,65,22,12,111705.00,Higher Income ($75k+),False,950100.00
01THY0251000,74,21,12,93326.00,Higher Income ($75k+),False,
01TMA0954000,71,22,7,75366.00,Higher Income ($75k+),False,1004600.00
01TMK2660000,65,21,4,53824.00,Moderate Income ($50k-$75k),True,632900.00
01TML0167003,69,21,16,114271.00,Higher Income ($75k+),False,1223300.00
01TMN0160132,62,21,8,79000.00,Higher Income ($75k+),False,0.00
01TNY2749000,76,21,7,131206.00,Higher Income ($75k+),False,7546100.00
01TOS0961000,64,22,6,88625.00,Higher Income ($75k+),False,681000.00
01TPL0251000,74,21,11,80556.00,Higher Income ($75k+),False,1086000.00
01TPP2043000,82,22,11,82125.00,Higher Income ($75k+),False,991300.00
01TRD0156001,69,22,11,75366.00,Higher Income ($75k+),False,750700.00
01TSA1834000,91,21,10,81853.00,Higher Income ($75k+),False,8269891.00
01TSE0151002,74,21,8,131206.00,Higher Income ($75k+),False,0.00
01TSN1536000,89,21,13,80556.00,Higher Income ($75k+),False,
01TVM0100000,73,21,12,93326.00,Higher Income ($75k+),False,
01TWM0252000,73,21,10,81853.00,Higher Income ($75k+),False,8153471.00
01TXO1250001,75,22,5,33229.00,Low Income (<$50k),True,1288100.00
01TYM0160001,77,21,3,116793.00,Higher Income ($75k+),False,0.00
01TYN1335000,89,21,13,80556.00,Higher Income ($75k+),False,
01TZA3142000,83,21,10,60060.00,Moderate Income ($50k-$75k),True,0.00
01TZN2437000,88,21,12,93326.00,Higher Income ($75k+),False,
01UYA0639003,86,21,13,80556.00,Higher Income ($75k+),False,
01VAA0134003,91,22,3,80556.00,Higher Income ($75k+),False,940400.00
01VBA2247001,78,21,11,80556.00,Higher Income ($75k+),False,919800.00
01VBS1150000,75,21,13,80556.00,Higher Income ($75k+),False,
01VDH0152000,73,22,7,75366.00,Higher Income ($75k+),False,746400.00
01VDY0135000,90,21,15,151466.00,Higher Income ($75k+),False,15726100.00
01VFO1448000,77,22,10,75366.00,Higher Income ($75k+),False,1489000.00
01VGA0538000,87,21,11,80556.00,Higher Income ($75k+),False,5379000.00
01VHR0853000,72,22,6,88625.00,Higher Income ($75k+),False,681000.00
01VKE0160031,64,22,7,75366.00,Higher Income ($75k+),False,0.00
01VKI1445000,80,21,10,81853.00,Higher Income ($75k+),False,8153471.00
01VLA1546000,79,21,13,80556.00,Higher Income ($75k+),False,
01VLA2352001,73,21,12,0,Low Income (<$50k),True,
01VLN0141000,84,21,8,79000.00,Higher Income ($75k+),False,989400.00
01VMA1455002,70,22,10,75366.00,Higher Income ($75k+),False,1056400.00
01VMY1543000,82,22,12,111705.00,Higher Income ($75k+),False,772300.00
01VNA1644002,81,21,10,80556.00,Higher Income ($75k+),False,0.00
01VSA0100014,91,21,9,46985.00,Low Income (<$50k),True,26902496.00
01VSN0160027,91,21,11,80556.00,Higher Income ($75k+),False,5379000.00
01VTA0350000,75,21,13,80556.00,Higher Income ($75k+),False,
01VXA0112000,64,21,7,131206.00,Higher Income ($75k+),False,1658547.00
01VZQ0147000,78,21,5,131206.00,Higher Income ($75k+),False,0.00
01WAR0236000,89,21,12,0,Low Income (<$50k),True,
01WCG0170001,62,21,6,88625.00,Higher Income ($75k+),False,750100.00
01WCW0160005,91,21,13,80556.00,Higher Income ($75k+),False,
01WDA0152004,73,22,7,75366.00,Higher Income ($75k+),False,857800.00
01WDD0160444,66,22,9,73403.00,Moderate Income ($50k-$75k),True,0.00
01WEL0160004,77,22,9,73403.00,Moderate Income ($50k-$75k),True,0.00
01WGY2441000,84,21,10,60060.00,Moderate Income ($50k-$75k),True,0.00
01WKY0159001,66,22,5,33229.00,Low Income (<$50k),True,138162000.00
01WME2347000,78,22,6,88625.00,Higher Income ($75k+),False,510800.00
01WPA0253001,72,21,12,0,Low Income (<$50k),True,
01WPK2150000,75,22,3,88625.00,Higher Income ($75k+),False,1507000.00
01WRA0146000,79,21,13,80556.00,Higher Income ($75k+),False,5208368.00
01WSG0154000,71,22,11,82125.00,Higher Income ($75k+),False,710300.00
01WWM1143000,82,21,5,131206.00,Higher Income ($75k+),False,0.00
01XBG0160001,90,21,13,80556.00,Higher Income ($75k+),False,
01XME0160001,72,21,11,80556.00,Higher Income ($75k+),False,1172300.00
01XQE0161000,64,21,6,46985.00,Low Income (<$50k),True,1704700.00
01XRA0160000,69,21,11,80556.00,Higher Income ($75k+),False,1172300.00
01YGE0157000,68,21,8,79000.00,Higher Income ($75k+),False,1218700.00
01YHG0133000,92,22,9,73403.00,Moderate Income ($50k-$75k),True,899500.00
01YJE0160029,64,22,1,45000.00,Low Income (<$50k),True,1298200.00
01YKM0154002,71,21,13,80556.00,Higher Income ($75k+),False,16432500.00
01YKN1234000,91,22,10,111705.00,Higher Income ($75k+),False,1151600.00
01YLA1442000,83,21,13,80556.00,Higher Income ($75k+),False,
01YMA0160092,83,21,8,79000.00,Higher Income ($75k+),False,2747746.00
01YMY0343000,82,21,13,80556.00,Higher Income ($75k+),False,
01YPY0748000,77,21,7,131206.00,Higher Income ($75k+),False,1398217.00
01YQN1455000,70,22,8,92560.00,Higher Income ($75k+),False,1587600.00
01YWM2043000,72,22,1,45000.00,Low Income (<$50k),True,1298200.00
01ZCN0129000,95,22,10,92560.00,Higher Income ($75k+),False,1607400.00
01ZFI0135000,90,22,10,92560.00,Higher Income ($75k+),False,1607400.00
01ZGL3156000,69,21,8,131206.00,Higher Income ($75k+),False,0.00
01ZHA0158000,66,22,2,89479.00,Higher Income ($75k+),False,810800.00
01ZLA2059000,66,21,12,93326.00,Higher Income ($75k+),False,0.00
01ZLA2739000,86,21,13,80556.00,Higher Income ($75k+),False,
01ZMU2130001,95,21,13,80556.00,Higher Income ($75k+),False,
01ZNT2363000,62,21,7,131206.00,Higher Income ($75k+),False,1555155.00
01ZRL0142000,83,21,6,88625.00,Higher Income ($75k+),False,856100.00
01ZSN0849000,76,21,13,80556.00,Higher Income ($75k+),False,1172000.00
01ZSN1158000,67,21,13,80556.00,Higher Income ($75k+),False,
01ZVR0439001,86,21,13,80556.00,Higher Income ($75k+),False,
01ZVR2935001,90,21,12,0,Low Income (<$50k),True,
01ZYN1063001,62,21,7,131206.00,Higher Income ($75k+),False,992337.00
01ZYN3050000,70,22,1,97877.00,Higher Income ($75k+),False,901100.00
02ABA2339001,86,22,3,111705.00,Higher Income ($75k+),False,1378600.00
02ACL0663000,62,22,1,45000.00,Low Income (<$50k),True,744300.00
02ACS0563000,62,21,7,131206.00,Higher Income ($75k+),False,1555155.00
02AFK0247000,78,22,4,92560.00,Higher Income ($75k+),False,872800.00
02AGA1347000,78,22,10,92560.00,Higher Income ($75k+),False,1002300.00
02ALA0447000,78,21,10,81853.00,Higher Income ($75k+),False,8269891.00
02AMO2661000,64,21,12,93326.00,Higher Income ($75k+),False,1097200.00
02AMQ2545000,80,21,16,151466.00,Higher Income ($75k+),False,0.00
02ARA1647000,78,21,12,93326.00,Higher Income ($75k+),False,
02ART1146000,79,22,3,111705.00,Higher Income ($75k+),False,21747200.00
02ASA0256002,69,21,7,131206.00,Higher Income ($75k+),False,1658547.00
02BAD2060000,65,22,3,88625.00,Higher Income ($75k+),False,1050700.00
02BAR0661000,64,21,11,80556.00,Higher Income ($75k+),False,1615300.00
02BAR1661000,64,22,4,82125.00,Higher Income ($75k+),False,0.00
02BBS2437000,88,21,9,46985.00,Low Income (<$50k),True,26902496.00
02BCL2758001,67,21,13,80556.00,Higher Income ($75k+),False,14600600.00
02BGY1234000,91,21,16,114271.00,Higher Income ($75k+),False,6002700.00
02BHA0162000,63,21,11,80556.00,Higher Income ($75k+),False,1615300.00
