res_id,age,nearest_park_distance_meters,park_accessibility
01MPY1048000,77,245.19245789,Excellent (≤300m)
01MRA1633000,92,84.87987914,Excellent (≤300m)
01MRD0261000,64,132.77112448,Excellent (≤300m)
01MRD0354000,71,177.7997255,Excellent (≤300m)
01MRD1060006,65,65.13500321,Excellent (≤300m)
01MRD1260002,65,154.17747888,Excellent (≤300m)
01MRL2962004,63,32.61297546,Excellent (≤300m)
01MRN1659000,66,139.71610968,Excellent (≤300m)
01MRT0132006,93,90.4525778,Excellent (≤300m)
01MRT2254002,71,29.63905665,Excellent (≤300m)
01MSA0116004,74,21.75931055,Excellent (≤300m)
01MSA0160729,74,159.68347745,Excellent (≤300m)
01MSA0729000,96,192.28088908,Excellent (≤300m)
01MSE2758000,75,44.29537242,Excellent (≤300m)
01MSH0160341,65,62.53339448,Excellent (≤300m)
01MSN1758001,67,155.26964333,Excellent (≤300m)
01MSN2459006,66,122.52291163,Excellent (≤300m)
01MSN3162002,63,77.95168914,Excellent (≤300m)
01MSY3145001,80,11.45803498,Excellent (≤300m)
01MTA1841000,84,135.35089543,Excellent (≤300m)
01MTY0863002,62,217.70084125,Excellent (≤300m)
01MUA0159000,66,263.35355938,Excellent (≤300m)
01MVA0160028,86,71.92755639,Excellent (≤300m)
01MVA2062002,63,138.5467996,Excellent (≤300m)
01MVE0160013,69,64.07903645,Excellent (≤300m)
01MVR0155001,70,263.48735609,Excellent (≤300m)
01MVU0354000,71,44.29537242,Excellent (≤300m)
01MWM1962000,63,278.20889324,Excellent (≤300m)
01NAR0160004,65,15.12507279,Excellent (≤300m)
01NAR2736000,89,54.07407949,Excellent (≤300m)
01NBE0647000,78,197.21585121,Excellent (≤300m)
01NDC0147001,78,26.96374213,Excellent (≤300m)
01NEA2760000,65,192.28088908,Excellent (≤300m)
01NEE0549000,76,342.16914975,Good (300-600m)
01NFE2852000,73,68.27194016,Excellent (≤300m)
01NHY0154002,71,47.81607708,Excellent (≤300m)
01NJH0176001,66,436.32627704,Good (300-600m)
01NKT1059000,66,171.57818365,Excellent (≤300m)
01NLE0143001,82,288.45157653,Excellent (≤300m)
01NLG0150000,85,315.88363519,Good (300-600m)
01NLV0195000,93,220.81707869,Excellent (≤300m)
01NPR0160005,82,30.76675809,Excellent (≤300m)
01NSA1663000,62,85.44982409,Excellent (≤300m)
01NSN0540003,85,192.28088908,Excellent (≤300m)
01NSN1349000,76,76.3853069,Excellent (≤300m)
01NTT1059000,66,324.73199424,Good (300-600m)
01OAE3157000,68,91.18639273,Excellent (≤300m)
01OAM0160032,85,36.13665747,Excellent (≤300m)
01OCU1162003,63,171.57818365,Excellent (≤300m)
01OFD1136000,89,90.02294795,Excellent (≤300m)
01OJT3060000,65,102.71907895,Excellent (≤300m)
01OLE0135002,90,127.29342825,Excellent (≤300m)
01OMY0940000,85,212.53704184,Excellent (≤300m)
01OPL3155000,70,104.54470845,Excellent (≤300m)
01ORA0557000,68,83.21806524,Excellent (≤300m)
01OSE0350000,75,35.30139211,Excellent (≤300m)
01OSM1751002,74,169.72808515,Excellent (≤300m)
01OTS0762000,63,40.98493582,Excellent (≤300m)
01OVA0160003,76,153.95702552,Excellent (≤300m)
01OVR3154001,71,159.68347745,Excellent (≤300m)
01PAA0129001,96,134.27175965,Excellent (≤300m)
01PAA0229000,96,120.85869847,Excellent (≤300m)
01PAA1538000,87,84.26469288,Excellent (≤300m)
01PAA1948002,77,37.80182545,Excellent (≤300m)
01PAD2249000,76,192.28088908,Excellent (≤300m)
01PAE0137001,87,313.42028375,Good (300-600m)
01PAE2462000,63,198.48326128,Excellent (≤300m)
01PAO0160011,65,273.67649038,Excellent (≤300m)
01PAO0160105,63,103.95230673,Excellent (≤300m)
01PAR0852000,73,44.29537242,Excellent (≤300m)
01PCE0856000,69,194.18728376,Excellent (≤300m)
01PCL0160134,87,105.35129842,Excellent (≤300m)
01PDA0160333,62,290.72326921,Excellent (≤300m)
01PDA1545000,80,159.23015173,Excellent (≤300m)
01PDL2441000,84,169.37604015,Excellent (≤300m)
01PDY1242000,83,28.05682924,Excellent (≤300m)
01PEY1941001,84,79.09908308,Excellent (≤300m)
01PGA2956000,69,20.37406457,Excellent (≤300m)
01PGO0160028,63,178.05536556,Excellent (≤300m)
01PHO2065000,63,50.92570282,Excellent (≤300m)
01PIA0160056,85,97.64558051,Excellent (≤300m)
01PIR2449001,76,220.81707869,Excellent (≤300m)
01PIV0135001,90,64.07903645,Excellent (≤300m)
01PJH2958000,67,301.8547576,Good (300-600m)
01PJS2057002,68,81.81158495,Excellent (≤300m)
01PKM0160002,64,159.46035766,Excellent (≤300m)
01PLV0239000,86,192.28088908,Excellent (≤300m)
01PMA0162008,63,287.65728604,Excellent (≤300m)
01PMA1657000,68,5.94234168,Excellent (≤300m)
01PMG0757000,68,182.432869,Excellent (≤300m)
01PML1656001,69,28.59968669,Excellent (≤300m)
01PML2952002,73,40.79825039,Excellent (≤300m)
01PMY0956002,69,221.39728364,Excellent (≤300m)
01PNA0160230,82,86.05186207,Excellent (≤300m)
01PNS0176001,63,436.32627704,Good (300-600m)
01POO0262000,63,101.22314116,Excellent (≤300m)
01PRA2357000,68,72.79315641,Excellent (≤300m)
01PSN0148002,77,154.83829844,Excellent (≤300m)
01PWD1259000,66,171.40208537,Excellent (≤300m)
01PYA0365000,90,111.5411665,Excellent (≤300m)
01PYA0759000,66,192.28088908,Excellent (≤300m)
01QFI2455000,70,19.18502294,Excellent (≤300m)
01RAA2442000,83,263.48735609,Excellent (≤300m)
01RAL0257003,68,86.96521584,Excellent (≤300m)
01RAY0438003,87,192.28088908,Excellent (≤300m)
01RBA1163002,62,108.28432871,Excellent (≤300m)
01RBA2961000,64,30.76675809,Excellent (≤300m)
01RBD0149000,76,145.225251,Excellent (≤300m)
01RBN0140000,84,44.73885592,Excellent (≤300m)
01RBT0149003,76,169.37604015,Excellent (≤300m)
01RCA1752000,73,212.27294312,Excellent (≤300m)
01RDA1852000,73,180.10099359,Excellent (≤300m)
01RDD2353001,72,109.80363453,Excellent (≤300m)
01RDD2958000,67,328.19472309,Good (300-600m)
01REA1540001,85,64.07903645,Excellent (≤300m)
01RFA0143000,82,28.06672138,Excellent (≤300m)
01RHS0151000,74,26.74569211,Excellent (≤300m)
01RJN2457000,68,373.10207942,Good (300-600m)
01RLE1154000,71,0.0,Excellent (≤300m)
01RLN2356000,69,56.1017947,Excellent (≤300m)
01RLS0131001,95,263.48735609,Excellent (≤300m)
01RLV2130000,95,84.87987914,Excellent (≤300m)
01RMA2031000,94,64.07903645,Excellent (≤300m)
01RME3159000,66,228.20818697,Excellent (≤300m)
01RMK0560000,65,241.42262014,Excellent (≤300m)
01RMM2648002,77,230.69741988,Excellent (≤300m)
01RNS2148000,77,107.8938661,Excellent (≤300m)
01RPO2560000,65,44.73885592,Excellent (≤300m)
01RRA0147008,78,304.72419999,Good (300-600m)
01RRL2653000,72,85.44982409,Excellent (≤300m)
01RSN1842000,83,5.54645948,Excellent (≤300m)
01RSN2941000,84,64.07903645,Excellent (≤300m)
01RVA0155002,70,200.62535854,Excellent (≤300m)
01RVO2854002,71,32.61297546,Excellent (≤300m)
01RWM0862001,63,155.280394,Excellent (≤300m)
01RWN0160015,75,317.90559707,Good (300-600m)
01RYA0154001,71,23.21543779,Excellent (≤300m)
01RZA0126000,99,44.42375576,Excellent (≤300m)
01SAA0148000,77,260.40661988,Excellent (≤300m)
01SAA0160397,87,252.1410985,Excellent (≤300m)
01SAA0650000,75,106.76795747,Excellent (≤300m)
01SAA1842002,83,42.91136864,Excellent (≤300m)
01SAA2535001,90,25.36370695,Excellent (≤300m)
01SAA2736002,89,258.77004171,Excellent (≤300m)
01SAE2341000,84,150.53303268,Excellent (≤300m)
01SAR1560000,65,25.48338316,Excellent (≤300m)
01SBA1636001,89,64.07903645,Excellent (≤300m)
01SBN2853000,72,41.2196008,Excellent (≤300m)
01SBY0160046,66,379.59409681,Good (300-600m)
01SCA0829000,96,206.68782712,Excellent (≤300m)
01SCN1858000,67,40.9585728,Excellent (≤300m)
01SCS0954000,71,252.52210413,Excellent (≤300m)
01SCT0661001,64,223.61230738,Excellent (≤300m)
01SCU0139000,86,101.63303224,Excellent (≤300m)
01SDA0149008,76,163.53086271,Excellent (≤300m)
01SDA0853000,72,313.42028375,Good (300-600m)
01SDA1052002,73,189.37671372,Excellent (≤300m)
01SDD0152005,72,28.59968669,Excellent (≤300m)
01SDE0160051,65,17.81334081,Excellent (≤300m)
01SDE2350000,75,35.7953909,Excellent (≤300m)
01SEA0160034,66,54.23903815,Excellent (≤300m)
01SEA2762000,63,12.04593693,Excellent (≤300m)
01SED1037001,88,84.87987914,Excellent (≤300m)
01SEH0862001,63,54.6576639,Excellent (≤300m)
01SEH2454000,71,254.10020832,Excellent (≤300m)
01SER2141000,84,60.05706436,Excellent (≤300m)
01SFA0119007,89,169.37604015,Excellent (≤300m)
01SFK0143002,82,20.08354848,Excellent (≤300m)
01SGA0160083,89,313.42028375,Good (300-600m)
01SGE0136002,89,124.16004814,Excellent (≤300m)
01SGE0160106,73,119.87340726,Excellent (≤300m)
01SGG2059000,66,305.84984383,Good (300-600m)
01SIA0327001,98,64.07903645,Excellent (≤300m)
01SJE2250001,75,194.76238037,Excellent (≤300m)
01SJI1153000,72,99.23826802,Excellent (≤300m)
01SJN0153012,71,220.81707869,Excellent (≤300m)
01SJN0156016,69,137.82951382,Excellent (≤300m)
01SJN0162033,63,213.80486439,Excellent (≤300m)
01SJN0359000,66,153.18010456,Excellent (≤300m)
01SJN0647004,78,59.67256717,Excellent (≤300m)
01SJN0650001,75,64.07903645,Excellent (≤300m)
01SJS2352002,73,18.66886487,Excellent (≤300m)
01SJY1863000,62,200.48293622,Excellent (≤300m)
01SKY0663000,62,185.08287788,Excellent (≤300m)
01SLA0138000,87,306.70636415,Good (300-600m)
01SLD0160034,84,37.80182545,Excellent (≤300m)
01SLD3142000,83,192.28088908,Excellent (≤300m)
01SLE0167011,75,44.20408166,Excellent (≤300m)
01SLL0148001,77,73.02123033,Excellent (≤300m)
01SMA1753007,72,313.42028375,Good (300-600m)
01SMK1354000,71,19.07647339,Excellent (≤300m)
01SMT0144004,81,128.13205661,Excellent (≤300m)
01SMY0149010,76,101.63303224,Excellent (≤300m)
01SMY0149011,76,155.76087161,Excellent (≤300m)
01SMY2930000,95,19.07647339,Excellent (≤300m)
01SNA0160036,71,103.60063887,Excellent (≤300m)
01SNL0160049,87,84.26469288,Excellent (≤300m)
01SPG1661000,64,219.1609393,Excellent (≤300m)
01SPR0160140,79,40.79825039,Excellent (≤300m)
01SRA0160035,87,52.13547177,Excellent (≤300m)
01SRA0652000,73,20.85030423,Excellent (≤300m)
01SRA2950000,75,91.76285815,Excellent (≤300m)
01SRD0157007,68,162.52516344,Excellent (≤300m)
01SRE3051000,74,95.04529457,Excellent (≤300m)
01SRH2939001,86,201.36363692,Excellent (≤300m)
01SRL0859000,66,144.2058692,Excellent (≤300m)
01SRN0958000,67,30.42008825,Excellent (≤300m)
01SRT2359000,66,100.32521431,Excellent (≤300m)
01SRT2555004,70,255.52126212,Excellent (≤300m)
01SSA0129000,96,263.48735609,Excellent (≤300m)
01SSA0160915,70,37.80182545,Excellent (≤300m)
01SSA2360000,65,183.95216007,Excellent (≤300m)
01SSI0130000,95,192.28088908,Excellent (≤300m)
01SSL0154000,71,25.33944996,Excellent (≤300m)
01SSN0260001,65,228.20818697,Excellent (≤300m)
01SSO2055000,70,195.43320893,Excellent (≤300m)
01STE2447000,78,93.76591069,Excellent (≤300m)
01STS0263000,62,67.19165148,Excellent (≤300m)
01SVA0160335,79,25.36370695,Excellent (≤300m)
01SVH0550005,75,273.05929087,Excellent (≤300m)
01SVR0161001,64,219.90579481,Excellent (≤300m)
01SXN1849000,76,71.06529149,Excellent (≤300m)
01SYA0752001,73,127.24002628,Excellent (≤300m)
01SYA2234000,91,192.28088908,Excellent (≤300m)
01SZY0133000,92,263.48735609,Excellent (≤300m)
01TAA0160204,67,23.5436929,Excellent (≤300m)
01TAA2930000,95,192.28088908,Excellent (≤300m)
01TAD0133000,92,20.85030423,Excellent (≤300m)
01TAE2846000,79,159.0490562,Excellent (≤300m)
01TAN2450000,75,135.60815929,Excellent (≤300m)
01TBH1756000,69,172.20816467,Excellent (≤300m)
01TBN1650000,75,177.7997255,Excellent (≤300m)
01TBX1547001,78,224.45348801,Excellent (≤300m)
01TBY1760000,65,108.62873066,Excellent (≤300m)
01TCE0122000,103,26.32154459,Excellent (≤300m)
01TDD1162000,63,64.07903645,Excellent (≤300m)
01TDO2057000,68,200.93059613,Excellent (≤300m)
01TGD1358001,67,72.79315641,Excellent (≤300m)
01THA0100009,71,222.49605393,Excellent (≤300m)
01THO3059000,66,198.15019955,Excellent (≤300m)
01THU1460001,65,56.09795552,Excellent (≤300m)
01THY0251000,74,84.87987914,Excellent (≤300m)
01TLA0146003,79,263.48735609,Excellent (≤300m)
01TMA0954000,71,180.73419367,Excellent (≤300m)
01TMK2660000,65,374.03813029,Good (300-600m)
01TML0131000,94,263.48735609,Excellent (≤300m)
01TML0167003,69,49.50712447,Excellent (≤300m)
01TMN0160132,62,215.19250667,Excellent (≤300m)
01TNY0160023,73,169.72808515,Excellent (≤300m)
01TNY2749000,76,44.20408166,Excellent (≤300m)
01TOS0961000,64,452.81540397,Good (300-600m)
01TPL0133000,92,263.48735609,Excellent (≤300m)
01TPL0150000,75,50.90291113,Excellent (≤300m)
01TPL0251000,74,32.05269451,Excellent (≤300m)
01TPP2043000,82,215.0175761,Excellent (≤300m)
01TRD0156001,69,97.99958069,Excellent (≤300m)
01TSA1834000,91,25.36370695,Excellent (≤300m)
01TSE0151002,74,147.0342754,Excellent (≤300m)
01TSI2541001,84,313.42028375,Good (300-600m)
01TSN1536000,89,220.81707869,Excellent (≤300m)
01TVM0100000,73,84.87987914,Excellent (≤300m)
01TWM0252000,73,26.96374213,Excellent (≤300m)
01TWN0159000,66,171.57818365,Excellent (≤300m)
01TXO1250001,75,60.98306682,Excellent (≤300m)
01TYA0160028,69,157.15799433,Excellent (≤300m)
01TYI0134003,91,169.72808515,Excellent (≤300m)
01TYM0160001,77,75.70226558,Excellent (≤300m)
01TYN1335000,89,192.28088908,Excellent (≤300m)
01TZA3142000,83,37.80182545,Excellent (≤300m)
01TZN2437000,88,84.87987914,Excellent (≤300m)
01UYA0639003,86,192.28088908,Excellent (≤300m)
01VAA0134003,91,267.07199879,Excellent (≤300m)
01VAA1142001,83,169.72808515,Excellent (≤300m)
01VBA2247001,78,104.24121394,Excellent (≤300m)
01VBS1150000,75,192.28088908,Excellent (≤300m)
01VDH0152000,73,151.29799939,Excellent (≤300m)
01VDY0135000,90,201.36363692,Excellent (≤300m)
01VEO0160028,79,159.57366251,Excellent (≤300m)
01VFA0143000,82,74.00215676,Excellent (≤300m)
01VFO1448000,77,118.64737356,Excellent (≤300m)
01VGA0538000,87,35.31827622,Excellent (≤300m)
01VHR0853000,72,452.81540397,Good (300-600m)
01VKE0160031,64,31.03067993,Excellent (≤300m)
01VKI1445000,80,26.96374213,Excellent (≤300m)
01VLA1546000,79,220.81707869,Excellent (≤300m)
01VLA2740000,85,64.07903645,Excellent (≤300m)
01VLN0141000,84,107.62097365,Excellent (≤300m)
01VMA1455002,70,192.59769202,Excellent (≤300m)
01VMY1543000,82,200.31593887,Excellent (≤300m)
01VNA1644002,81,79.01788142,Excellent (≤300m)
01VOA1053001,72,118.73720301,Excellent (≤300m)
01VSA0100014,91,97.64558051,Excellent (≤300m)
01VSH0740000,85,104.77283265,Excellent (≤300m)
01VSN0160027,91,35.31827622,Excellent (≤300m)
01VTA0350000,75,220.81707869,Excellent (≤300m)
01VXA0112000,64,73.1080332,Excellent (≤300m)
01VZQ0147000,78,47.93770305,Excellent (≤300m)
01WBT1152000,73,115.57684708,Excellent (≤300m)
01WCG0170001,62,333.94633561,Good (300-600m)
01WCW0160005,91,192.28088908,Excellent (≤300m)
01WDA0152004,73,31.11161365,Excellent (≤300m)
01WDD0160444,66,198.16230991,Excellent (≤300m)
01WED0649001,76,40.79825039,Excellent (≤300m)
01WEL0160004,77,197.21585121,Excellent (≤300m)
01WEN0356000,69,226.46122197,Excellent (≤300m)
01WGY2441000,84,37.80182545,Excellent (≤300m)
01WHN1463000,62,8.46926107,Excellent (≤300m)
01WKY0159001,66,320.65475776,Good (300-600m)
01WMA0130001,94,263.48735609,Excellent (≤300m)
01WME2347000,78,305.75814809,Good (300-600m)
01WPK2150000,75,60.6779601,Excellent (≤300m)
01WRA0146000,79,169.37604015,Excellent (≤300m)
01WSG0154000,71,212.95194763,Excellent (≤300m)
01WSY1233000,92,19.07647339,Excellent (≤300m)
01WWG1939000,86,99.47818847,Excellent (≤300m)
01WWM1143000,82,238.30693082,Excellent (≤300m)
01WYT1561001,64,301.53017221,Good (300-600m)
01XME0160001,72,154.05866799,Excellent (≤300m)
01XQE0161000,64,122.36802576,Excellent (≤300m)
01XRA0160000,69,154.05866799,Excellent (≤300m)
01XYG1755000,70,275.45658908,Excellent (≤300m)
01YGE0157000,68,234.82526184,Excellent (≤300m)
01YHG0133000,92,259.87420288,Excellent (≤300m)
01YJE0160029,64,239.74223438,Excellent (≤300m)
01YKN1234000,91,292.76706454,Excellent (≤300m)
01YLA1442000,83,192.28088908,Excellent (≤300m)
01YMA0160092,83,122.94678334,Excellent (≤300m)
01YMY0343000,82,220.81707869,Excellent (≤300m)
01YPY0748000,77,71.94085006,Excellent (≤300m)
01YQN1455000,70,73.71541229,Excellent (≤300m)
01YWM2043000,72,239.74223438,Excellent (≤300m)
01ZCN0129000,95,95.63142068,Excellent (≤300m)
01ZFI0135000,90,95.63142068,Excellent (≤300m)
01ZGL3156000,69,141.59871435,Excellent (≤300m)
01ZHA0158000,66,234.27107356,Excellent (≤300m)
01ZIE1528000,97,19.07647339,Excellent (≤300m)
01ZJN0160084,81,271.62100208,Excellent (≤300m)
01ZLA2059000,66,214.89028365,Excellent (≤300m)
01ZLA2739000,86,192.28088908,Excellent (≤300m)
01ZMU2130001,95,220.81707869,Excellent (≤300m)
01ZNT2363000,62,44.42375576,Excellent (≤300m)
01ZRL0142000,83,227.9386048,Excellent (≤300m)
01ZSN0849000,76,99.96334104,Excellent (≤300m)
01ZVR0439001,86,192.28088908,Excellent (≤300m)
01ZYN1063001,62,50.95258405,Excellent (≤300m)
01ZYN3050000,70,135.60815929,Excellent (≤300m)
02ABA2339001,86,101.29417826,Excellent (≤300m)
02ACL0663000,62,32.1402253,Excellent (≤300m)
02ACS0563000,62,44.29537242,Excellent (≤300m)
02AFK0247000,78,361.60146882,Good (300-600m)
02AGA1347000,78,70.96447578,Excellent (≤300m)
02AJE1347002,78,19.07647339,Excellent (≤300m)
02ALA0447000,78,25.36370695,Excellent (≤300m)
02AMA1046000,79,81.15204315,Excellent (≤300m)
02AMO2661000,64,248.20390681,Excellent (≤300m)
02AMQ2545000,80,140.17154813,Excellent (≤300m)
02APA1248000,77,176.840798,Excellent (≤300m)
02ARA1647000,78,84.87987914,Excellent (≤300m)
02ART1146000,79,66.13952783,Excellent (≤300m)
02ASA0256002,69,73.1080332,Excellent (≤300m)
02ASN1259000,66,245.35038094,Excellent (≤300m)
02AVA0850000,75,104.6307236,Excellent (≤300m)
02BAD2060000,65,129.25029715,Excellent (≤300m)
02BAR0661000,64,130.94947235,Excellent (≤300m)
02BAR1661000,64,410.87848977,Good (300-600m)
02BBN2054001,71,178.14128848,Excellent (≤300m)
02BBS2437000,88,97.64558051,Excellent (≤300m)
02BCL2758001,67,27.8176589,Excellent (≤300m)
02BDH1050001,75,114.81649175,Excellent (≤300m)
02BGY1234000,91,138.45031626,Excellent (≤300m)
02BHA0162000,63,130.94947235,Excellent (≤300m)
02BHD1659002,66,5.54645948,Excellent (≤300m)
02BJE0941003,84,81.34604396,Excellent (≤300m)
02BJH2251000,74,234.88211862,Excellent (≤300m)
02BJY1152000,73,145.69577194,Excellent (≤300m)
02BKN0754001,71,68.27194016,Excellent (≤300m)
02BKN1460000,65,192.92911066,Excellent (≤300m)
02BLA0259001,66,86.05186207,Excellent (≤300m)
02BLD1532000,93,31.9232009,Excellent (≤300m)
02BMA2137000,88,31.9232009,Excellent (≤300m)
02BMC2851000,74,0.0,Excellent (≤300m)
02BML0248000,77,192.28088908,Excellent (≤300m)
02BML1742000,83,40.79825039,Excellent (≤300m)
02BMY0958004,67,163.53086271,Excellent (≤300m)
02BMY2750000,75,141.81336257,Excellent (≤300m)
02BPE1558001,67,38.93396861,Excellent (≤300m)
02BRA0559000,66,22.93858042,Excellent (≤300m)
02BRE2262001,63,131.60603913,Excellent (≤300m)
02BSA2050000,75,17.63580069,Excellent (≤300m)
02BTA2037000,88,84.87987914,Excellent (≤300m)
02BTA2363000,62,85.12685701,Excellent (≤300m)
02BTS1663001,62,29.63905665,Excellent (≤300m)
02BTY1254000,71,312.6791386,Good (300-600m)
02BVE1447001,78,169.37604015,Excellent (≤300m)
02BWE1559000,66,156.52207529,Excellent (≤300m)
02BYM2843000,82,263.48735609,Excellent (≤300m)
02CAM1457000,68,150.32202525,Excellent (≤300m)
02CAO0960001,65,13.27108577,Excellent (≤300m)
02CBE0463000,62,29.26918239,Excellent (≤300m)
02CCA0257001,68,63.4738176,Excellent (≤300m)
02CCL2158000,67,28.59968669,Excellent (≤300m)
02CCN2555000,70,196.91703846,Excellent (≤300m)
02CCR1654000,71,24.27972448,Excellent (≤300m)
02CDN2646000,79,159.26981563,Excellent (≤300m)
02CEE2341000,84,313.42028375,Good (300-600m)
02CFY2150000,75,11.9028939,Excellent (≤300m)
02CGE0247000,78,84.87987914,Excellent (≤300m)
02CGR2537001,88,19.07647339,Excellent (≤300m)
02CJE0856001,69,63.4738176,Excellent (≤300m)
02CJN1543000,82,84.87987914,Excellent (≤300m)
02CKK2448000,77,158.97367703,Excellent (≤300m)
02CKM1547002,78,220.81707869,Excellent (≤300m)
02CKN2542005,83,107.0535004,Excellent (≤300m)
