STRUCT_ID,OFFICIAL_PAR_ID,AREA_SQ_FT,SOURCE,LOCAL_ID,PARCEL_LOC_ID,PARCEL_POLY_TYPE,PARCEL_MAP_NO,PARCEL_TOWN_ID
228166_900689,2202837000,1630.79743369,City of Boston,Bos_2202837000_B0,F_748567_2955016,FEE,22,35.0
228360_900714,2202654000,1112.95598272,City of Boston,Bos_2202654000_B0,F_749221_2955067,FEE,22,35.0
228158_900596,2202865000,581.8356168,City of Boston,Bos_2202865000_B1,F_748507_2954703,FEE,22,35.0
229894_899907,2101063000,1739.08997024,City of Boston,Bos_2101063000_B0,F_754246_2952443,FEE,21,35.0
228049_898971,2205282000,1852.88997189,City of Boston,Bos_2205282000_B0,F_748185_2949382,FEE,22,35.0
227430_899206,2205593000,1724.74296477,City of Boston,Bos_2205593000_B0,F_746164_2950181,FEE,22,35.0
227386_899069,2205652003,1896.54940251,City of Boston,Bos_2205652003_B1,,,,
227495_899018,2205663000,1216.78765144,City of Boston,Bos_2205663000_B0,F_746379_2949529,FEE,22,35.0
227940_899228,2205268080,8148.40189896,City of Boston,Bos_2205268080_B1,F_747895_2950465,FEE,22,35.0
227468_899169,2205620000,1523.74259342,City of Boston,Bos_2205620000_B0,F_746281_2950008,FEE,22,35.0
227608_899331,2205560000,1230.91531514,City of Boston,Bos_2205560000_B0,F_746755_2950550,FEE,22,35.0
228487_900002,2202409000,1787.49321321,City of Boston,Bos_2202409000_B0,F_749649_2952740,FEE,22,35.0
227798_900396,2202992000,492.71386198,City of Boston,Bos_2202992000_B1,F_747333_2954067,FEE,22,35.0
228067_900533,2203017000,1612.03414725,City of Boston,Bos_2203017000_B0,F_748243_2954486,FEE,22,35.0
230039_899758,2101512000,5162.27735986,City of Boston,Bos_2101512000_B0,F_754700_2951967,FEE,21,35.0
230053_899648,2101463000,3472.85397735,City of Boston,Bos_2101463000_B1,F_754797_2951631,FEE,21,35.0
230315_899791,2101488000,1837.80542516,City of Boston,Bos_2101488000_B0,F_755631_2952057,FEE,21,35.0
230049_899903,2101040000,3110.54287155,City of Boston,Bos_2101040000_B0,F_754753_2952427,FEE,21,35.0
230720_900385,2100574000,7910.90475215,City of Boston,Bos_2100574000_B0,F_756963_2954001,FEE,21,35.0
230540_900472,2100599000,1963.96928044,City of Boston,Bos_2100599000_B0,F_756364_2954283,FEE,21,35.0
230487_900431,2100595000,4185.70924163,City of Boston,Bos_2100595000_B0,F_756195_2954179,FEE,21,35.0
230577_900329,2100627000,1326.3171299,City of Boston,Bos_2100627000_B0,F_756487_2953833,FEE,21,35.0
230570_900330,2100628000,1404.22154418,City of Boston,Bos_2100628000_B0,F_756463_2953837,FEE,21,35.0
230273_900609,2100662000,8201.23800208,City of Boston,Bos_2100662000_B0,F_755508_2954754,FEE,21,35.0
230560_900401,2100613000,1446.29844577,City of Boston,Bos_2100613000_B0,F_756431_2954055,FEE,21,35.0
228051_899014,2205280000,385.6583565,City of Boston,Bos_2205280000_B1,F_748226_2949482,FEE,22,35.0
227580_899222,2205585000,2118.61055776,City of Boston,Bos_2205585000_B0,F_746641_2950213,FEE,22,35.0
227545_899167,2205600000,1759.15675589,City of Boston,Bos_2205600000_B0,F_746537_2950005,FEE,22,35.0
227539_899145,2205601000,1579.5141334,City of Boston,Bos_2205601000_B0,F_746508_2949942,FEE,22,35.0
228032_899087,2205262000,1112.19280939,City of Boston,Bos_2205262000_B0,F_748142_2949761,FEE,22,35.0
228374_898800,2102476000,9652.96453078,City of Boston,Bos_2102476000_B0,F_749230_2948873,FEE,21,35.0
229117_899211,2102655000,5639.48408192,City of Boston,Bos_2102655000_B0,F_751672_2950151,FEE,21,35.0
226928_899879,2204526000,1327.35376576,City of Boston,Bos_2204526000_B0,F_744518_2952351,FEE,22,35.0
227234_899763,2204564002,1271.3505371,City of Boston,Bos_2204564002_B0,F_745507_2951959,FEE,22,35.0
227313_899667,2204565016,1143.08487072,City of Boston,Bos_2204565016_B0,F_745773_2951653,FEE,22,35.0
227342_899835,2204619000,1712.75658331,City of Boston,Bos_2204619000_B0,F_745874_2952198,FEE,22,35.0
227435_899872,2204646000,1632.4919557,City of Boston,Bos_2204646000_B0,F_746180_2952320,FEE,22,35.0
227323_899877,2204657000,860.95712456,City of Boston,Bos_2204657000_B0,F_745816_2952356,FEE,22,35.0
227907_899779,2204700000,709.95783353,City of Boston,Bos_2204700000_B0,F_747714_2952037,FEE,22,35.0
228832_900335,2202236000,1824.75194399,City of Boston,Bos_2202236000_B0,F_750746_2953809,FEE,22,35.0
228826_900311,2202236000,376.87230406,City of Boston,Bos_2202236000_B1,F_750746_2953809,FEE,22,35.0
228993_900189,2202268000,1781.56170476,City of Boston,Bos_2202268000_B0,F_751304_2953390,FEE,22,35.0
228419_900658,2202638000,935.6668832,City of Boston,Bos_2202638000_B0,F_749413_2954924,FEE,22,35.0
228304_900665,2202646000,1175.42095623,City of Boston,Bos_2202646000_B0,F_749039_2954931,FEE,22,35.0
228345_900742,2202658000,1012.03072433,City of Boston,Bos_2202658000_B0,F_749154_2955199,FEE,22,35.0
228925_901101,2202759000,5615.83857374,City of Boston,Bos_2202759000_B0,F_751052_2956386,FEE,22,35.0
228075_900766,2202813000,468.17979571,City of Boston,Bos_2202813000_B1,F_748267_2955219,FEE,22,35.0
228014_899216,2205247000,1470.8665082,City of Boston,Bos_2205247000_B0,F_748060_2950191,FEE,22,35.0
227772_899099,2205268080,7433.29305218,City of Boston,Bos_2205268080_B2,F_747895_2950465,FEE,22,35.0
229145_899158,2102658001,1384.85607709,City of Boston,Bos_2102658001_B0,F_751759_2949975,FEE,21,35.0
228784_899136,2102667000,367.14497439,City of Boston,Bos_2102667000_B1,F_750567_2949933,FEE,21,35.0
227451_898678,2102473001,1436.12752141,City of Boston,Bos_2102473001_B26,,,,
228456_898764,2102474000,21689.2104724,City of Boston,Bos_2102474000_B0,F_749574_2948662,FEE,21,35.0
227715_899745,2204704000,445.00764374,City of Boston,Bos_2204704000_B2,F_746987_2951821,FEE,22,35.0
227498_899829,2204737000,433.59289571,City of Boston,Bos_2204737000_B1,F_746360_2952160,FEE,22,35.0
227927_899825,2204697000,1492.62686589,City of Boston,Bos_2204697000_B0,F_747784_2952172,FEE,22,35.0
228189_900341,2204253000,453.43115704,City of Boston,Bos_2204253000_B1,F_748635_2953908,FEE,22,35.0
228199_900357,2204254000,1703.14430112,City of Boston,Bos_2204254000_B0,F_748685_2953908,FEE,22,35.0
229490_901265,2200634000,705.78930952,City of Boston,Bos_2200634000_B0,F_752921_2956876,FEE,22,35.0
229631_901366,2200792000,466.53114351,City of Boston,Bos_2200792000_B1,F_753348_2957253,FEE,22,35.0
230654_900567,2100531000,1394.66550849,City of Boston,Bos_2100531000_B0,F_756733_2954594,FEE,21,35.0
229637_901196,2200903000,1374.92451666,City of Boston,Bos_2200903000_B0,F_753405_2956667,FEE,22,35.0
229828_901068,2200966000,116794.68387007,City of Boston,Bos_2200966000_B0,F_754062_2956303,FEE,22,35.0
230329_900171,2100896000,20944.04230969,City of Boston,Bos_2100896000_B0,F_755615_2953297,FEE,21,35.0
230126_900280,2100956000,3050.38532144,City of Boston,Bos_2100956000_B0,F_754997_2953659,FEE,21,35.0
230153_900135,2100962000,1545.37755695,City of Boston,Bos_2100962000_B0,F_755086_2953184,FEE,21,35.0
230770_900565,2100500000,1894.57071634,City of Boston,Bos_2100500000_B0,F_757119_2954600,FEE,21,35.0
228412_900460,2204317000,1025.75749969,City of Boston,Bos_2204317000_B0,F_749368_2954245,FEE,22,35.0
230075_900938,2201250000,1702.10806268,City of Boston,Bos_2201250000_B0,F_754840_2955837,FEE,22,35.0
229942_901014,2201266000,1847.92345302,City of Boston,Bos_2201266000_B0,F_754403_2956068,FEE,22,35.0
230125_900823,2201291000,1698.27593175,City of Boston,Bos_2201291000_B0,F_754998_2955456,FEE,22,35.0
230144_900937,2201245000,412.77684065,City of Boston,Bos_2201245000_B1,F_755064_2955770,FEE,22,35.0
230743_901067,2200039000,995.89933808,City of Boston,Bos_2200039000_B0,F_757037_2956235,FEE,22,35.0
229850_899377,2101610000,1680.43126873,City of Boston,Bos_2101610000_B0,F_754117_2950684,FEE,21,35.0
229805_899381,2101635000,1594.58552121,City of Boston,Bos_2101635000_B0,F_753966_2950721,FEE,21,35.0
229812_899458,2101643000,1609.09678005,City of Boston,Bos_2101643000_B0,F_753985_2950960,FEE,21,35.0
229859_899442,2101660000,1614.86602037,City of Boston,Bos_2101660000_B0,F_754116_2950923,FEE,21,35.0
229752_899382,2101720000,1570.87688002,City of Boston,Bos_2101720000_B0,F_753766_2950708,FEE,21,35.0
229394_901270,2200608000,1130.10367649,City of Boston,Bos_2200608000_B0,F_752615_2956918,FEE,22,35.0
229519_901236,2200637001,1432.25982064,City of Boston,Bos_2200637001_B0,F_752994_2956801,FEE,22,35.0
229495_901146,2200712000,1311.17837961,City of Boston,Bos_2200712000_B0,F_752927_2956506,FEE,22,35.0
227137_899901,2204511000,1432.95316756,City of Boston,Bos_2204511000_B0,F_745201_2952428,FEE,22,35.0
227165_899888,2204509000,1654.10893258,City of Boston,Bos_2204509000_B0,F_745289_2952385,FEE,22,35.0
227795_899799,2204670000,1380.614822,City of Boston,Bos_2204670000_B0,F_747366_2952085,FEE,22,35.0
227832_899792,2204682000,1316.96971194,City of Boston,Bos_2204682000_B0,F_747463_2952077,FEE,22,35.0
230886_900430,2100536000,485.75560278,City of Boston,Bos_2100536000_B1,F_757507_2954104,FEE,21,35.0
230041_900092,2100934000,1893.33308444,City of Boston,Bos_2100934000_B0,F_754733_2953059,FEE,21,35.0
230577_900441,2100591000,1893.6284629,City of Boston,Bos_2100591000_B0,F_756477_2954192,FEE,21,35.0
228408_900390,2204329000,1411.87558809,City of Boston,Bos_2204329000_B0,F_749395_2954018,FEE,22,35.0
228395_900421,2204331000,1074.63527091,City of Boston,Bos_2204331000_B0,F_749340_2954130,FEE,22,35.0
228065_900198,2204401000,1035.04234101,City of Boston,Bos_2204401000_B0,F_748255_2953378,FEE,22,35.0
227357_900015,2204495000,1371.09681605,City of Boston,Bos_2204495000_B0,F_745918_2952793,FEE,22,35.0
227350_900001,2204496000,1384.01012515,City of Boston,Bos_2204496000_B0,F_745898_2952748,FEE,22,35.0
227160_899812,2204554000,1609.98953821,City of Boston,Bos_2204554000_B0,F_745276_2952134,FEE,22,35.0
227082_899764,2204563000,2766.13872241,City of Boston,Bos_2204563000_B9,F_744836_2952072,FEE,22,35.0
227044_899674,2204565001,1512.05373505,City of Boston,Bos_2204565001_B0,F_744892_2951674,FEE,22,35.0
230478_900218,2100821000,1617.2837836,City of Boston,Bos_2100821000_B0,F_756168_2953460,FEE,21,35.0
230488_900235,2100822000,565.38742096,City of Boston,Bos_2100822000_B1,F_756155_2953509,FEE,21,35.0
229942_900198,2101174006,696.7487844,City of Boston,Bos_2101174006_B0,F_754395_2953391,FEE,21,35.0
229917_900328,2101189000,1114.92870111,City of Boston,Bos_2101189000_B0,F_754307_2953831,FEE,21,35.0
230959_901096,2200084000,1052.20428986,City of Boston,Bos_2200084000_B0,F_757734_2956344,FEE,22,35.0
227301_900310,2203345000,1573.38122748,City of Boston,Bos_2203345000_B0,F_745740_2953771,FEE,22,35.0
228493_899513,2102853000,88.96016412,City of Boston,Bos_2102853000_B1,F_749618_2951146,FEE,21,35.0
226948_900452,2203492000,1822.86079371,City of Boston,Bos_2203492000_B0,,,,
227234_900431,2203497000,1100.90645488,City of Boston,Bos_2203497000_B0,F_745518_2954113,FEE,22,35.0
228044_900425,2203061000,1607.91537548,City of Boston,Bos_2203061000_B0,F_748175_2954153,FEE,22,35.0
227693_900718,2203189000,1136.59324415,City of Boston,Bos_2203189000_B0,F_747026_2955096,FEE,22,35.0
228751_898503,2102352000,4653.6361242,City of Boston,Bos_2102352000_B0,F_750549_2947883,FEE,21,35.0
227188_900369,2203520000,651.1976265,City of Boston,Bos_2203520000_B1,F_745403_2953926,FEE,22,35.0
227209_900448,2203496000,1596.97724183,City of Boston,Bos_2203496000_B0,F_745458_2954221,FEE,22,35.0
229531_899262,2101710000,4097.19653339,City of Boston,Bos_2101710000_B0,F_753137_2950359,FEE,21,35.0
227891_900384,2203098000,1487.82612738,City of Boston,Bos_2203098000_B0,F_747673_2954023,FEE,22,35.0
227742_900587,2203157010,1240.88570421,City of Boston,Bos_2203157010_B0,F_747194_2954660,FEE,22,35.0
227971_900555,2203011000,1718.12164179,City of Boston,Bos_2203011000_B0,F_747932_2954559,FEE,22,35.0
227908_900405,2203078000,348.16484954,City of Boston,Bos_2203078000_B1,F_747752_2954108,FEE,22,35.0
227705_900710,2203190000,1031.82020691,City of Boston,Bos_2203190000_B0,F_747054_2955071,FEE,22,35.0
230400_900947,2201539000,263.76943711,City of Boston,Bos_2201539000_B1,F_755869_2955852,FEE,22,35.0
230506_900993,2201575000,1403.09490296,City of Boston,Bos_2201575000_B0,F_756261_2956001,FEE,22,35.0
230603_901105,2201608000,1592.46910091,City of Boston,Bos_2201608000_B0,F_756563_2956370,FEE,22,35.0
230600_901066,2201627000,1518.49645581,City of Boston,Bos_2201627000_B0,F_756568_2956248,FEE,22,35.0
230594_901076,2201628000,1399.0395297,City of Boston,Bos_2201628000_B0,F_756538_2956285,FEE,22,35.0
230585_901087,2201629000,1685.09409201,City of Boston,Bos_2201629000_B0,F_756508_2956320,FEE,22,35.0
230572_900984,2201597000,1499.39089534,City of Boston,Bos_2201597000_B0,F_756473_2955982,FEE,22,35.0
226863_899930,2204518000,1194.36836979,City of Boston,Bos_2204518000_B0,F_744311_2952493,FEE,22,35.0
229631_900241,2101226000,1928.43375203,City of Boston,Bos_2101226000_B0,F_753382_2953536,FEE,21,35.0
229572_900188,2101232000,514.81160354,City of Boston,Bos_2101232000_B1,F_753178_2953343,FEE,21,35.0
229412_900103,2101247000,1465.26158487,City of Boston,Bos_2101247000_B0,F_752659_2953080,FEE,21,35.0
229644_899978,2101276000,10975.74317777,City of Boston,Bos_2101276000_B0,F_753415_2952671,FEE,21,35.0
229584_899919,2101286000,3585.15383366,City of Boston,Bos_2101286000_B0,F_753232_2952485,FEE,21,35.0
229060_900529,2202135000,1000.6059296,City of Boston,Bos_2202135000_B1,F_751485_2954453,FEE,22,35.0
229032_900519,2202140000,1657.46878963,City of Boston,Bos_2202140000_B0,F_751426_2954471,FEE,22,35.0
227737_899688,2204704000,22685.43779769,City of Boston,Bos_2204704000_B0,F_746987_2951821,FEE,22,35.0
227348_899765,2204714000,1604.89657083,City of Boston,Bos_2204714000_B0,F_745884_2951981,FEE,22,35.0
230181_900828,2201288000,386.84877539,City of Boston,Bos_2201288000_B1,F_755159_2955440,FEE,22,35.0
230028_900925,2201311002,1140.25788896,City of Boston,Bos_2201311002_B0,F_754691_2955779,FEE,22,35.0
227831_899826,2204680000,343.1335063,City of Boston,Bos_2204680000_B1,F_747515_2952171,FEE,22,35.0
230011_901041,2201216000,1682.50815059,City of Boston,Bos_2201216000_B0,F_754639_2956173,FEE,22,35.0
229929_901061,2201229000,1597.49522703,City of Boston,Bos_2201229000_B0,F_754354_2956228,FEE,22,35.0
230009_900955,2201253000,943.4706974,City of Boston,Bos_2201253000_B0,F_754618_2955898,FEE,22,35.0
229991_901003,2201270000,1274.64589508,City of Boston,Bos_2201270000_B0,F_754558_2956027,FEE,22,35.0
230218_900853,2201284000,1977.51353344,City of Boston,Bos_2201284000_B0,F_755307_2955551,FEE,22,35.0
227339_900233,2203352000,437.26102442,City of Boston,Bos_2203352000_B1,F_745908_2953522,FEE,22,35.0
227157_900227,2203386000,1581.66623918,City of Boston,Bos_2203386000_B0,F_745283_2953485,FEE,22,35.0
227727_900734,2203424001,1010.40636268,City of Boston,Bos_2203424001_B0,F_747136_2955163,FEE,22,35.0
230745_900570,2100498000,1463.47482388,City of Boston,Bos_2100498000_B0,F_757036_2954617,FEE,21,35.0
230078_900076,2100931000,1733.45650507,City of Boston,Bos_2100931000_B0,F_754860_2953002,FEE,21,35.0
230664_900567,2100532000,1236.49866461,City of Boston,Bos_2100532000_B0,F_756771_2954602,FEE,21,35.0
230858_900415,2100537000,7866.63278331,City of Boston,Bos_2100537000_B0,F_757404_2954138,FEE,21,35.0
230689_900502,2100548000,1338.09650882,City of Boston,Bos_2100548000_B0,F_756857_2954389,FEE,21,35.0
228958_899370,2102740000,1587.87662005,City of Boston,Bos_2102740000_B0,F_751165_2950662,FEE,21,35.0
228886_899469,2102806000,1431.93825512,City of Boston,Bos_2102806000_B0,F_750932_2950993,FEE,21,35.0
227682_900659,2203220000,832.33549267,City of Boston,Bos_2203220000_B0,F_746980_2954896,FEE,22,35.0
229096_899466,2101971000,2499.34831781,City of Boston,Bos_2101971000_B0,F_751623_2950990,FEE,21,35.0
228698_899371,2102782000,1133.3076141,City of Boston,Bos_2102782000_B0,F_750327_2950685,FEE,21,35.0
228921_899456,2102809000,1763.93785102,City of Boston,Bos_2102809000_B0,F_751050_2950954,FEE,21,35.0
228906_899426,2102829000,1474.90207367,City of Boston,Bos_2102829000_B0,F_751011_2950872,FEE,21,35.0
229151_899467,2101908000,2190.96157894,City of Boston,Bos_2101908000_B0,F_751820_2950988,FEE,21,35.0
228897_899463,2102807000,1558.840102,City of Boston,Bos_2102807000_B0,F_750974_2950979,FEE,21,35.0
228479_899553,2102855000,1736.09383146,City of Boston,Bos_2102855000_B0,F_749641_2951271,FEE,21,35.0
230857_900956,2200012000,972.71873406,City of Boston,Bos_2200012000_B0,F_757399_2955895,FEE,22,35.0
229920_899507,2101654000,1612.44097884,City of Boston,Bos_2101654000_B0,F_754323_2951148,FEE,21,35.0
229538_899380,2101739000,4124.29106082,City of Boston,Bos_2101739000_B0,F_753067_2950705,FEE,21,35.0
228715_900701,2202616000,10665.91339832,City of Boston,Bos_2202616000_B0,F_750105_2955036,FEE,22,35.0
228318_900728,2202661000,814.93107284,City of Boston,Bos_2202661000_B0,F_749065_2955150,FEE,22,35.0
228327_900733,2202660000,830.07840672,City of Boston,Bos_2202660000_B0,F_749094_2955166,FEE,22,35.0
227025_900496,2203574000,1723.73954495,City of Boston,Bos_2203574000_B0,F_744858_2954358,FEE,22,35.0
227200_900384,2203518000,463.48451378,City of Boston,Bos_2203518000_B0,F_745451_2953984,FEE,22,35.0
227300_900345,2203512000,1394.03838658,City of Boston,Bos_2203512000_B0,F_745739_2953905,FEE,22,35.0
227140_900314,2203527000,204.41797307,City of Boston,Bos_2203527000_B0,F_745179_2953798,FEE,22,35.0
227263_900356,2203515000,1666.48796817,City of Boston,Bos_2203515000_B0,F_745619_2953934,FEE,22,35.0
227160_900092,2203699000,1601.15922118,City of Boston,Bos_2203699000_B0,F_745270_2953054,FEE,22,35.0
227120_900472,2203661000,1525.48705999,City of Boston,Bos_2203661000_B0,F_745159_2954283,FEE,22,35.0
227093_900385,2203652000,1717.27385784,City of Boston,Bos_2203652000_B0,F_745056_2954017,FEE,22,35.0
227066_900256,2203544000,1404.08516832,City of Boston,Bos_2203544000_B0,F_744971_2953589,FEE,22,35.0
227101_900240,2203542000,2062.37446563,City of Boston,Bos_2203542000_B0,F_745082_2953533,FEE,22,35.0
227794_900650,2203198000,2908.61674734,City of Boston,Bos_2203198000_B0,F_747352_2954881,FEE,22,35.0
227949_900412,2203080000,1912.63441843,City of Boston,Bos_2203080000_B0,F_747857_2954083,FEE,22,35.0
227906_900396,2203097000,432.81215532,City of Boston,Bos_2203097000_B1,F_747724_2954011,FEE,22,35.0
230572_901053,2201584000,1620.88590782,City of Boston,Bos_2201584000_B0,F_756466_2956195,FEE,22,35.0
230644_901040,2201613000,1288.08011425,City of Boston,Bos_2201613000_B0,F_756729_2956183,FEE,22,35.0
230658_900865,2201683001,1450.23111451,City of Boston,Bos_2201683001_B0,F_756749_2955584,FEE,22,35.0
229868_900644,2201728000,756.40789021,City of Boston,Bos_2201728000_B0,F_754144_2954867,FEE,22,35.0
229861_900430,2201748000,5654.5091222,City of Boston,Bos_2201748000_B0,F_754124_2954171,FEE,22,35.0
230091_901371,2201053000,1302.81464284,City of Boston,Bos_2201053000_B0,F_754896_2957263,FEE,22,35.0
232443_899572,2100113000,1390.5558996,City of Boston,Bos_2100113000_B0,F_762609_2951335,FEE,21,35.0
232458_899478,2100116000,2784.34191305,City of Boston,Bos_2100116000_B0,F_762665_2951018,FEE,21,35.0
232610_899547,2100125000,3467.4919265,City of Boston,Bos_2100125000_B0,F_763161_2951264,FEE,21,35.0
232511_899597,2100096000,1441.45845614,City of Boston,Bos_2100096000_B0,F_762833_2951419,FEE,21,35.0
227446_898709,2102473001,20674.81953543,City of Boston,Bos_2102473001_B7,,,,
228549_898799,2102506000,1834.53496094,City of Boston,Bos_2102506000_B0,F_749836_2948797,FEE,21,35.0
230337_900470,2100646000,1629.84935495,City of Boston,Bos_2100646000_B0,F_755703_2954271,FEE,21,35.0
229936_899975,2101010000,1496.74861819,City of Boston,Bos_2101010000_B1,F_754410_2952634,FEE,21,35.0
229967_900017,2101014000,1865.88938139,City of Boston,Bos_2101014000_B0,F_754479_2952799,FEE,21,35.0
230157_899984,2101048000,3073.36450989,City of Boston,Bos_2101048000_B0,F_755109_2952687,FEE,21,35.0
229995_899876,2101071000,3165.43832034,City of Boston,Bos_2101071000_B0,F_754576_2952341,FEE,21,35.0
228406_900658,2202639000,1226.67478373,City of Boston,Bos_2202639000_B0,F_749365_2954924,FEE,22,35.0
